Experience,Training,Motivation,ClassSize,PassRate
38.43660527276447,69.2216513600318,41.94126209360141,49.31123112576917,46.1454708692967
49.355259110804475,80.62363701308763,39.09353912374163,40.54202682315636,55.21284711317898
56.03434511468457,73.23023014552331,36.72989399438278,47.82652207307311,63.352541026857644
46.90052759146725,72.01264342670237,25.058853735814502,52.61804770223754,61.5987607964725
41.80288040999028,71.25167905498472,32.591389345806256,41.03182023777835,53.36941928493088
49.26841781089297,71.91739225374468,36.8887819250444,41.58895469320394,56.133658999294134
69.93828784759238,93.02198744693058,59.66961765338049,53.33849713842074,76.08032712696225
58.09184709140646,63.84105263027479,47.58259367722199,54.299634793826456,69.22924673315487
45.60683012973859,71.42670136519254,29.688089394553813,42.63021957353244,57.24527546800284
58.95044490024044,77.7718192939173,32.596658519349226,49.3001857413818,62.51471746288529
52.704326080666284,78.01708608543156,28.327870712461777,57.00802439012798,59.91630856770806
50.766029145180894,85.55150582974542,39.00799029313267,54.76310328826375,69.93884952553816
53.37068773957412,78.24171192445482,39.65141579847052,36.749051102666115,70.55514972121807
53.41856080741804,62.52576554037553,40.271680609315084,47.76954824896604,61.53106799753827
36.86028683193307,54.11166140912292,22.938086454774215,44.01407225476851,42.60206824266139
52.597081222615024,77.34014662093304,44.58868465627073,42.939799836376025,60.601316694432754
46.51124113545706,73.09836007708358,38.85472750226136,41.93554941437325,54.393096725963694
49.51967294195587,81.71126829424068,49.498402749416364,34.34978685164783,72.50139848028844
40.69481853373655,69.64711030550966,32.42071795513082,72.34045504247419,52.60620030185596
53.89671812839297,67.32035948298048,40.81131731892003,49.46043444937844,62.30843460170163
52.006317502374856,87.09209823410423,42.501366453941905,63.012767553820055,74.54007527952916
49.71198325969736,68.23025020596444,34.286730608532636,51.65349109730626,47.27064716726818
52.66608540000595,74.4934026153256,46.80099794242405,23.56480329663155,72.92586249065856
53.55233138583898,68.8356567182148,42.49297685314824,53.983223030177214,56.58485097557946
59.226388138471535,82.41362056666841,47.49503692551538,70.55333563241018,62.693425605757426
35.575693948622146,69.99633924904585,34.627316051873315,49.908068169806654,43.06181003695414
66.77083787382398,92.79024664785743,63.40765708806829,44.93005102732139,73.16206219711786
50.66932617263545,71.50107728113335,39.58841357971051,45.425708511095934,63.99982254335028
46.184438312863875,67.7189188691184,32.04182521494454,47.53047751936018,57.4302879145325
58.934584173620536,82.40865258369638,48.09219809108066,64.18095008476817,74.83903954622743
49.404915031774465,68.59689630824656,32.41958364758609,44.87175774146913,51.46846352183002
66.61330951133436,89.88422653644362,46.414273382782504,37.75579533187295,79.08463346192198
52.06860346621444,81.1774068179701,52.56742768151918,55.044134180750255,67.88847426553615
59.7883104173621,80.50930858021778,43.652641420640705,65.8454099513962,67.70582619564118
50.38817565364411,67.41422496071844,29.57861541109167,37.527015531496254,61.871908543450544
46.66754986404212,67.8320835450353,32.28966097939429,73.95538396680388,51.159710840029476
56.96630409641951,85.01149991498352,37.4710125079047,45.661349432782664,55.83265868724574
65.01160107672054,101.64857714919854,45.81701009821325,64.82488662785373,83.9420458040119
62.17587604264622,85.1267995559696,33.33862558915263,52.751283892553694,73.29531409326952
56.568243276378844,71.69930176690845,40.90557947126557,58.76806433932191,61.19816821786072
58.49338621612629,72.42584171923306,38.870690115919245,53.810978180974885,64.64608366758365
60.28980433697009,78.69368632615965,55.07045156096232,48.75935805198614,70.47354450735621
60.34400454503458,84.59306533199336,53.43134916508998,27.853876488467645,70.4656568730596
61.277968169081696,70.58932027740228,41.738571796057904,20.922282459852603,68.06528443035954
30.357259134879897,56.874343687624076,10.836194933256392,51.826858147411755,37.948824269984975
43.20053694035472,69.8181792586848,27.01573243985637,47.75380214190211,50.812304146978796
57.87335408472254,81.84521026404872,50.77773942162078,56.098638369227714,68.9560477463225
57.328004658959514,76.74153248346494,41.77657950404474,32.595494048795615,58.58424130133331
30.049214156086048,46.20299365550916,12.422513488363954,42.894716821540186,30.922746004854897
47.45428407971956,78.70805052808352,35.675906476614344,47.912217459038004,55.929828742599604
34.071236545736824,68.21738574029871,33.785065374090244,61.2955262217241,47.09988058328986
37.23565660193121,62.24831484741203,25.11059035623823,59.524275782175714,46.527244649669925
50.54507988395547,68.32204772496459,33.550576522423924,35.59258671019606,61.20580053914624
43.64960671516468,64.76248178224654,27.49662676746712,40.34009948367292,50.18903058355712
45.09823821778308,65.07556015967272,31.323048210078685,54.18119816332012,49.608819250896985
45.66104386059985,68.74806668184235,35.803268175109395,52.765392693841946,59.82457826637999
52.440105796312736,75.18700279211431,49.80670790046144,52.68948114797006,67.30041803766933
58.21709899345916,68.33906950572248,45.55752618120996,64.81015653363798,64.02113538523504
40.50790077654169,53.362297871780115,36.89271333164774,54.71712047479967,43.02838474692274
48.26014207579696,67.68036294013642,38.24784806876153,57.86899889922754,63.52179801015999
52.93159275692125,73.81986902712964,32.26637439208804,58.919107537537215,57.37001194808358
47.00278123920536,59.41452682465571,46.04591900905921,45.901062499643736,57.47781463508284
57.353766519564196,78.13045113113688,36.0105087765047,36.136455032676224,60.639370460897865
50.409578863284246,78.07086895070016,32.923500945386905,69.87221800645564,63.219161076404696
61.97850926894151,76.38893112373808,51.945548831418414,52.22984382650538,68.8468265653745
39.328798234398576,69.06749206495032,32.91528845088557,42.42260955166421,53.87356975207887
74.9250508488517,83.67936982994374,47.90586650685616,41.43114796543394,77.70347909965119
43.951981734037815,69.13790093200609,22.38647867826638,57.62631095670924,60.0295023080542
64.0163580434141,73.89556274961153,55.431743265566965,33.83304584000172,71.48665026639623
61.41026841344965,77.82840918062026,54.21185883884216,30.06854508649572,72.02243184686454
66.8757763749901,75.11688535095581,51.05419890041243,39.79029812077658,75.79534887033309
57.95933585323094,76.09880260066578,35.61289199320905,72.69044549485785,72.85093014049377
42.99696443946371,69.0099790447604,32.32215339985792,59.06428059667683,51.85702330196899
20.389357046653874,57.2728012234477,25.752827433845148,60.78312952085164,30.280953790504867
42.56727775343787,59.843094864594946,34.46985715588073,47.05057286559937,50.237618422756704
60.794531585705464,75.90883214392542,40.4846311857803,54.41685370331507,59.16855719953625
52.358248046166274,60.62221424044791,45.60488075977745,53.06556678941921,51.79461457481831
39.74385287567551,66.7471952961866,45.41674686281453,48.428925395220546,62.54182382492867
37.83711793557589,55.52984861995303,45.37844685180811,49.49013665836853,49.0832953058295
38.34588034846786,56.04552008346568,32.97398376651536,48.155148946848264,46.57916268423793
45.22432923543673,66.139055471743,33.504838771033796,45.437181627772205,50.01623352654788
48.482927485968794,77.4731316811278,24.42390015927956,50.15100872614924,48.69076290112943
65.3052938216604,75.96924042861207,43.06096485613418,44.3976290885802,76.41090369255151
52.85828326446992,80.32168391256947,49.901409871640254,47.53620622845637,66.859853633086
44.09684539392672,71.036679070883,39.33998734982636,44.81538875608926,50.32191502421381
53.78210125751923,73.69937736659668,41.76395661056135,46.350421764155655,60.051300038696674
42.03816236307921,70.54550682552212,24.897520382318923,55.518670860779196,47.93223721354147
65.01130351170663,81.59449634603534,54.82275499545028,59.8540048029308,76.40849377705808
34.94967591793085,51.78257561166437,31.10364146180915,47.40181370241707,49.74082535258228
55.886698651536875,75.06123261136894,46.02890732375477,54.51148171507353,58.54230942637696
36.501251775636376,59.48070589304699,21.332842125672183,52.64232637535764,45.4834132451038
45.78339185059062,59.78313784089399,28.928052466665918,54.71221793857066,48.96251253227023
56.4429923089214,82.24210253824612,31.931504913174507,50.19057137612677,59.34108608826628
54.449406241093946,68.7328233293768,23.229884437399402,47.57445759311333,53.50607027805592
47.87752828992946,58.45058360026188,31.632381067315016,46.26790929226267,61.15233269886888
50.978814424560014,65.35864037558464,40.005596891905185,48.870603486401556,50.19932129398221
34.492481091473174,61.50505873896558,22.11795017086911,49.98410189454053,42.559751018296225
34.936446959092315,66.68635088998408,35.17457340910954,37.42165702877095,47.41988820895425
55.454851258530674,76.43228541119639,31.26890647770162,42.626399402897306,59.850236668266525
67.81044955904288,85.00453595102485,61.40007274043068,34.177262904906875,82.51936673303646
58.32227124176289,91.88372702193269,50.421877036816355,41.00721533430425,75.78124204287587
52.529601647015014,66.55132606681426,29.411358557256953,51.06984780915254,62.70301250142451
59.98884019556005,74.43889321643348,65.64113192578878,54.47637599132703,79.86861284005656
51.42778330736923,69.8252876763944,36.74365369900498,31.66345695479767,64.76587400235266
59.048009207733486,69.8052625801822,36.23084388522385,58.10161501251123,65.99229579790357
53.99442274693633,69.5158380336648,32.78427403545643,55.3519524937476,51.157096131070105
51.21126018048004,83.26597057508164,34.5830018377564,75.93322466064393,59.9027398942025
34.228438960225546,57.814089498166965,22.777453425456184,62.90023844645028,45.33865430170866
53.692243045894855,75.63895423353165,35.60962501345959,34.86796973996127,64.67594858591377
53.59693538967308,66.5644321887915,42.53495682342404,44.705358566690535,54.559862429346296
57.6897885863321,75.20807619382678,53.216118211975775,74.50332623563583,65.28583740279649
48.747741453599794,77.52192986953918,31.208758136224823,26.42324534721792,62.35083623105491
53.28295168536311,69.40114030103581,42.12068777647823,55.639970175682535,59.74041814954145
44.93076445788756,78.97097220006185,42.36916464614673,65.97481926082057,60.66844410509243
65.7089511052571,85.02883455235437,45.18851239718808,58.66669100412636,75.46736118890486
44.90643940127867,76.3509653223878,28.07039696644246,47.92722226142713,54.76307221771759
44.31038327199959,72.77668630383234,34.59725525981516,58.35687780402097,58.99544513846459
50.479771935423315,76.07064524246621,12.248597268357386,55.23773912082261,53.1235373118939
33.27234991649259,61.36325837503966,24.42564470796522,47.49707348487151,42.879576564095366
41.22920697912311,66.65717015681668,47.178401535722855,56.105174907743226,53.53947646393616
33.88875372683772,66.9151770447419,21.869842018314237,47.49136895031013,38.435833562935656
66.54449579426458,78.57840685587885,63.18203087628673,62.141759061527075,67.08143863618504
54.096135236854494,76.73480641570322,43.84566345567256,55.029891979816384,61.78454306619242
44.62591366367596,57.63866066603655,31.649426077478417,44.74423052190948,40.15277937099474
40.240177819453294,74.04186847515564,32.024667279472844,58.45973254332195,60.39813163948346
70.78145562890938,91.55133328430725,56.650178882856245,34.61688118136414,85.18904452475833
33.807670849969185,61.96254037139734,20.28063781789505,46.25364978357888,43.988658375985125
50.150054799886334,67.16833173096596,25.92944462194818,73.38208553681176,56.831945106484824
63.240089248239556,80.47020719934325,45.25239633895916,51.67727166965343,63.97788697989039
43.731927156259644,68.96462979880738,27.202633742820996,55.323945642835994,64.89063604401375
40.07280270328047,48.32300301299941,34.967719448124825,53.11083603733203,50.49934641260958
36.831101185971235,64.0612226659517,33.06451949647448,46.919135213253426,47.568175972483644
58.34585372917605,74.26797642709786,40.21445382761991,45.53487845495119,68.00918721838723
42.88506888891831,74.2893719958002,36.353878398575404,43.22588599856053,48.89302803861287
40.421110421855886,68.5368812966577,33.686767420357576,57.57493623000515,49.318526117486286
32.52142888677102,61.91324995578893,6.480408140197795,45.62472801707754,40.37312731757198
43.416573840954825,73.4814217892384,40.30054933021144,56.92031150292417,49.86640320632419
57.943339701252086,82.39707258837952,32.50931154805096,65.00181229801821,60.183727029871854
56.17809066578989,90.42697810315549,40.27292100421407,51.1861496388492,64.59416611663549
49.48849406202506,73.80446560373024,49.95435238057072,48.853737071916164,59.97931817957092
44.214288214434745,75.79260482331946,39.84198562795338,48.728656966335926,63.83592400037411
42.81101491299424,76.0011220364938,21.475044795311263,45.28524625737421,54.76549707074237
35.113391460541585,59.25577146084942,26.88567071725094,45.77983914452926,46.147155865683196
53.619902797497275,80.12543687008302,40.56497980813868,56.2731775322609,56.32008245473226
51.08121498532598,75.73692105490426,40.495578087943336,39.946694406275206,59.00262295258622
49.05542221712455,68.49161241344311,25.847407741784373,55.71427629779894,48.37347419028768
53.003109531457504,79.57808665511095,57.24751039568213,41.19557162083167,68.5316336065282
57.771389420157796,81.16680826370373,46.83333113408784,50.72417492140916,66.11189828035526
55.898593787315335,92.84900790008763,42.952487956244596,28.21635428735189,76.09271446131523
30.132864117091152,61.20974992178044,30.180375705709007,58.125425120563996,41.74736977875208
46.601409765048636,74.63395179230588,33.46277542266892,67.74684653988285,53.109218319092264
53.01224603643356,81.92709057292214,44.728558902391285,44.253874976053446,71.21598508885045
49.350513960605994,73.5552302975616,31.058627692827983,47.03310556533908,57.725845405664245
43.93597033281657,67.55059592255856,27.697160098715415,54.51771730745911,46.50133065085625
47.71338657030594,69.70010175223874,40.21789588586617,66.22319773634669,49.241302243861305
67.76112154319623,74.3594125150446,50.87550713865015,57.86543819136095,72.51299146112902
63.30246874590952,78.38763459552143,47.11515137610801,35.89250070151076,73.16718067607773
50.80380568448778,82.65347404464767,41.05229187775433,49.85425339634483,64.0756127909619
46.05894716421477,72.55510149497161,25.191967355874816,62.97602075553232,51.036906974381424
55.18708164712197,73.43875788985946,20.50396568537146,66.14370897100007,59.178306846321036
59.37208533192977,86.46177901767592,42.40181473955333,52.52518974319345,65.16097242342208
53.52979105816708,83.45939237306865,29.222884552866883,48.74848239673864,58.57734017762515
39.358407647989495,64.26279044708214,32.378529993330986,50.702543250951,39.9157643590731
50.52971025028006,87.280316021083,46.754556012015044,52.33234133151687,64.29962586637238
51.607853697344666,73.63223764351322,37.16808997076295,52.564605987867495,63.67872727822503
39.04998578562002,61.01145524567166,17.966302966815213,43.62836006903308,44.55509769847832
51.51155996832524,73.89871562153778,37.60904105018958,43.66712251107035,60.12360968077462
56.191395102418554,77.34084098362706,35.31140553192384,65.48010223192125,72.23509521203287
55.5860846112076,78.52165380793933,50.84536495222889,38.07643141575676,76.01782704843703
63.38158248143312,81.12463431027318,47.586398123045825,42.9989106010012,68.91090048686426
36.599859308491105,67.59131751847703,37.08355081626829,61.63773135003524,50.442784976335155
52.50375374700655,65.11879120314195,32.83747293078379,40.87985690219044,68.61753369981868
45.043856591782216,68.23420723002562,33.61014649625389,44.535674727470614,48.004047109007416
58.62692945015186,76.16744454138583,37.89201246279055,50.181660283448956,57.47477285470167
60.20465775750122,81.53017415844138,49.05586781442961,35.86283419450697,66.72544907324476
36.62915365952637,47.43870662712544,25.100371873385715,85.58981300037496,38.96722910775961
46.41637002403932,70.97046170426168,29.043600972877503,33.297487788241924,62.29861489643614
40.26179163481374,64.13790921751504,18.88152762257306,60.56481873569053,42.49490945053996
49.03248587480447,59.37179026435649,43.48730031188583,65.6367259472899,50.50140648071462
49.460581676669484,72.79500842413185,42.05407571157076,44.02611383016242,75.60679027984267
63.0607903418344,80.44556014094678,42.83344710913271,47.40149648803464,68.11309210085895
54.946300474960395,83.6760255566299,35.20939419998791,41.882217025870716,66.922126459833
60.54152789289919,79.95615680595299,49.286320935686035,41.477078048369805,71.88525653402115
59.59275657049652,81.52221749275819,54.741329427129656,58.629771202437226,75.54185495561937
39.45315643753586,70.232289443974,0.9380757700241418,42.997986926208334,45.51545434071559
50.51395264250258,75.35282850421186,46.94047024777693,32.48815400280127,57.87896452638172
59.513922835170554,74.98411822956557,47.16901326235499,51.46597646143825,68.4360327761139
63.88102968664232,86.55830607772485,51.88065296936044,51.84938762464833,77.27854982463103
57.51830850898173,77.25344209186588,39.65730667703231,53.47660784556781,65.19235485892148
32.856672133301956,54.97104692952982,16.650078037909307,30.856324518621925,38.576225728607355
54.45251579494124,75.91533818962795,43.32098516491075,74.37229894403706,69.82623119013944
49.355488662449076,61.266267995398806,23.83476702289108,58.69776985905865,47.493190559610056
57.057843240628515,72.26701067205008,53.242419994227845,40.35634224615291,70.37604515398625
42.97736002265313,56.52644273852979,36.16580223286558,38.598712031719884,51.42977994753485
50.89143018825071,70.99978101641656,29.971625458270033,47.00664242095332,61.55589473418428
46.8474538411304,59.50914708253973,39.86038368820108,62.91993385358581,51.95966212919672
62.76792170612795,82.40990673855356,35.09616029804554,58.14700355746545,73.20748142348647
56.15703324891878,82.03491836666096,47.10908057230081,43.13920240378303,69.54020931655197
47.51390235159686,74.2246448526554,41.87931409824608,52.09415952181823,56.47494335572866
43.78019840302282,57.28825750353634,33.24052801904828,65.26852070328778,42.21550786568277
45.759420216830904,58.21077489724836,38.9722193793628,50.640903634264276,41.83645723831734
66.77309591184112,79.08765719860405,42.2553461690489,34.62348490787395,71.56963453913941
48.03755523718739,68.47270560894808,15.857275178682098,43.66672436327633,48.3563212446863
70.26776529150968,75.81488670570145,58.48285678487361,39.47250832450413,74.2330842234708
51.81402015214788,67.48741619169492,46.937242327747754,42.502741604912416,56.80868064976378
38.477073270105606,57.5156506327594,38.94320946106393,52.79799613076851,47.33588840103053
61.31057365062939,76.20360761963913,44.66808926091128,60.718341222811986,68.04342362276398
29.482476569901657,41.03875713669073,13.916848799987958,44.307500460147004,37.508812282540774
51.051706150399305,61.72528188370112,18.829383950887877,54.48815752483235,48.46617959467908
73.3315465040471,84.49908082449673,81.49253660927245,59.99856396328701,88.0405510503625
66.88589726316637,77.838562676757,55.6029333188478,48.54832066812455,68.91195523802119
64.25992735009734,80.07388674045266,51.49353335744895,32.34366202430597,59.31277592331776
59.6070117951722,74.64016936988071,39.44360478819124,38.621606098158075,68.15513406386258
62.0810934739185,80.32488678820249,48.1972355826932,53.20617792964652,65.84258556361442
41.70016557704432,54.068801822181115,32.83553872192074,40.50368955713327,53.727225188854575
58.05969538268597,75.17137109259102,40.2392664654277,34.562360353431494,61.87692410903934
53.8300399996213,62.976563240062475,43.100544643238386,29.71261297006513,57.915983132710885
63.70917160913659,84.47879256009958,47.83551861687545,70.80367876011968,65.6005029946024
66.63824118274559,89.4891837278499,62.767913331742704,33.583457290522475,82.65059398988144
45.489808614114764,61.46440165177408,20.856329269057465,55.38327964537834,52.99996637448304
35.50209722525521,58.91059409477023,23.30038982655401,66.2673804534661,45.27834913782411
50.43701389864747,73.88428720196805,38.474052111120976,57.129229256944335,63.358634447072845
65.07181483993361,79.57960193236595,49.31514007729198,56.546402400114815,66.33780190964453
35.70556203486717,60.54298934436933,4.870517441489227,42.716379891826065,41.48035269098466
47.778557000150016,63.51072529069505,34.235209036614336,38.34019774481009,50.27824000464379
30.474589245812947,66.2292909624731,27.107853356325144,60.175373369925694,49.987389504961904
43.334573516423255,64.92516189150047,10.322901784655524,51.05016899219606,45.08688138863092
53.70883059646981,71.34220502496275,50.74818628309245,54.15217036556213,67.32675043398734
49.630095872499105,75.25871814849687,42.76812278549922,46.54663726107735,63.84199471375918
41.59274898657732,68.13729696117053,49.160452222645816,51.12413102645914,48.55111031490288
64.89331758523676,70.92133092734255,41.28985286989295,66.14803627298465,63.00253756330497
45.8296117115287,74.58067347508089,27.288178349781987,33.355042182977336,55.31687780355652
30.941987381435617,54.78259932312592,13.657314108636209,62.479301861112546,43.518073020978356
69.46527875816672,73.1260963484884,49.339736321161915,50.462871740049444,73.68185960049595
60.68591522154323,76.86439984566277,42.64041661067972,65.32684635584897,72.69294380814264
53.125480461895044,66.3316423112486,23.557979335241093,58.50090511723933,55.15397707126117
40.35322711193356,66.15139661761378,22.130913247182754,44.50776113284745,46.54590577989304
39.39726843403723,68.03229740232089,35.79463495929222,63.73165229543893,55.76288483418221
51.25489509708153,71.53649077949547,32.14968370099971,60.9497653592701,62.32355405814855
51.51160662882765,67.70122953958375,51.31951566762267,47.93688803878617,56.55249213962645
35.63567188734184,53.39287700414227,14.806967522709732,37.98375761915,44.77617904869631
40.02177460441321,65.87437744728183,35.03186951175546,44.55658072556786,55.246685839166865
54.8484690090549,73.25301596922765,34.44273106262,51.57162335673767,54.97441866336511
37.39603664044381,52.323109486384425,30.147880399079877,44.834218443944074,47.40285805951516
61.03121770789417,83.77646814284805,46.21002833442202,62.326240218956414,70.59403475471484
46.13879437151876,62.53891148494432,38.94213599324492,47.032631721524204,60.6210851144618
61.40849712421783,82.96756712204518,29.63337815031471,70.50429189570349,78.78948646066512
44.28622420397106,62.78021845041792,38.48252325562208,64.87502271278726,59.46146055402365
56.75584717671042,70.96588755499621,43.340504378975304,64.94476352688535,58.22081579974099
52.44924889171667,73.54166507567368,39.053718244590776,54.301207262028704,49.643177396001015
66.91644959659456,96.83564976819235,61.142114081742264,58.23641347622406,77.94683340749974
43.49115743528114,68.56832727909936,45.152172601652026,57.149662223874685,63.627378311394615
70.79573298379297,81.05251683014394,65.53760909281347,43.05960552103436,83.89428065329788
64.45296994121007,86.78955409129298,37.33237034814329,61.407215238114134,67.25905557688354
43.319464171314706,63.714719607919605,40.5552977330854,61.18587773622285,53.6462138340541
44.18799051982533,75.95485512623075,29.908298512810486,73.19717739992063,57.964667713990636
53.620104383310895,63.37933891938424,30.449281105529984,55.07782696942565,55.16402879913173
57.63143109834591,87.34327452917013,42.007094157878946,55.05073835155444,70.32816268881221
40.292935417746705,67.83415867690704,19.623943554709513,57.715150408997275,40.35821474899987
37.75624532789078,55.371475438133494,26.513186134310427,30.038354115137643,34.17032414874336
32.649017722353705,49.84230204468057,30.321767437520215,54.80084177538001,39.36367127263132
65.29335395811805,88.40963792809029,45.220122880079515,53.653759341213394,77.1669815961286
49.797893327615064,67.22640272180766,39.96909480647645,45.12575511686374,53.527573355943
32.34522651457654,49.615794629793506,35.03475323185174,47.37939850237037,38.21083530393189
47.20305330910207,69.66938670897036,38.23827011360094,34.116040864613424,62.06273949698337
58.181507729911004,80.21376786915047,58.4048593821978,29.586818915798702,65.76963367389615
54.02709398058771,76.97307443406112,43.74811006072602,48.63052974126875,68.80736790091402
68.93465003103486,77.08304918121723,41.5167976320581,65.04010922428375,78.40782260110623
52.02775841404642,67.97323300641217,34.1671180594387,40.03619574469967,57.2593604259773
47.017764876075915,69.09746162338632,34.99677968122403,59.5222163107054,54.54510744575629
52.91790583475242,65.15194632370826,41.66152427173905,48.143376109602336,52.654057132574266
65.25199803892156,80.58742131165255,56.74629597871692,50.34407367137257,77.79539966440306
56.59044835124407,75.47723675993109,34.34229657140894,57.68778740998407,60.23450384747221
48.739545126814434,69.6804489627616,34.49277844291045,46.67789133950188,53.97653113545236
39.4826144406657,49.752515202137396,32.313856608268814,47.9023401701878,37.61303050747498
48.511670145143384,66.32633331379593,39.08826541092352,39.9341007257514,62.885160340844834
36.938055447791456,55.94160849451397,42.4178680553307,58.666034434856805,49.91126286106855
54.19641252006599,69.1640241675805,26.760559851254484,53.71847650017493,57.70539617081003
54.1019655391912,83.12127156142274,45.5292014824013,66.40483659828277,68.29230816828975
40.08819405643013,66.21743744952416,32.47877120855134,46.36192872460358,47.070795295941316
42.048818386952505,61.17440264534903,33.86970891563074,61.70207645339339,55.03754436028468
58.3301604346951,85.77609174292039,56.537899763362034,42.862466236911644,70.98390802430244
49.57473146560388,79.87875612504963,32.30356551436184,70.75581569503058,58.537439337817666
55.44474359406153,73.55777784145387,30.561193713306665,48.83649301083666,57.66808739172726
44.064182268780385,61.02261872251261,20.874649787365243,49.179124293305414,52.327983970673436
41.99282663415806,68.1650351732653,27.151192939753912,53.62615807530004,55.26859785021303
47.03087792302797,58.765214498050916,37.534027641432566,69.34464822430778,48.96140930773419
38.22030624780569,62.78469703407237,29.014840545206102,59.66612800044077,50.89758339480648
44.23456234233116,63.61175619750773,46.46300490780108,63.4397246849666,55.07955114641875
59.49500270388901,66.18957888700663,34.618112713748545,59.82682258461492,54.40922354948193
43.63228591852673,74.7539135567049,33.1806862903874,58.66522412661584,64.11076578641554
65.71823949103805,75.39473539666555,42.10400217919863,51.69954117302119,72.19156989895784
59.47236328202389,62.1707267756164,38.168873513714914,43.619688960815644,58.886306930312635
58.8853774504116,75.43302504897687,48.24421175910184,64.03628219265967,58.95729265028764
53.438792838151855,63.05594856511969,47.81556527675784,57.66080942971514,57.47988991794238
42.88683711758227,76.13098883495108,31.80570979544265,48.38824574351623,54.6410010344228
39.07001798273585,58.091217878401395,23.211789216457884,41.23267676376141,44.72898024863734
38.59854589874706,76.05387826826654,19.922831827274674,31.607575790369403,52.63075320893953
52.03849152219554,59.5107628632148,36.705987343405354,39.463154577719244,55.74638345215315
74.01261412407337,103.11423053727398,54.01753888238553,40.847645217475716,79.54952681968578
54.75032237620715,72.57272132834684,47.54386252215403,50.529600140701945,63.15646876922854
65.01981544890766,78.92769512138389,38.549633079426265,37.070872031039556,70.86906462676195
48.50229470479829,68.18665933247448,51.31635842155353,40.27753762181006,64.82753968577174
44.215681624185386,71.53534274989912,55.84752480971533,51.16866012359763,59.30801440928002
57.97964838548717,70.4054492039523,44.88935727526355,57.04260810966811,61.63347156526861
45.072603502450455,72.18540603812176,35.552569647602745,28.956235627007754,55.62466634383202
47.092204242667606,63.77322631799446,37.21212565029983,42.498809370088836,48.57079878589141
50.97313531420971,66.7494207378376,42.886546501477625,40.79696631060257,59.016828052830704
39.2563576538091,60.547825853626556,22.55613555080077,49.81105976235429,46.370710968993585
52.55447883699804,77.00566156243673,40.698250690204894,63.286028688717536,67.52371793581487
48.61159250365718,63.19124747723716,35.25851857238587,48.65293285402157,64.15437597702089
36.969345066230794,73.31132295625653,24.329735236604833,37.74824229385078,51.196451890436464
50.43899933192395,67.03197737144417,45.77596875663945,49.1119524895869,60.27324669428002
57.13922244084354,90.32995145717223,36.432925508761784,43.327268702731395,69.25941081762356
41.917802151649795,58.309198725067574,39.09927489888641,65.10636265633319,50.956545038725814
73.1250680446997,103.38503511472706,58.140868484423905,46.58319576642662,83.72986322834589
37.31857192980044,67.96617726698517,36.264797973396455,53.019313399371065,52.708587528387724
41.29338182456932,74.95415316483276,30.126562455740874,36.65856427067419,52.70325815518662
55.86068243285948,65.91905940207516,38.528975896431255,33.75457727020877,58.775562911680886
50.616456470790006,65.12775141887676,37.465530829176544,31.26342305549872,60.59714539668588
40.35097672094345,56.846965120798636,38.076464538962895,48.61818937821877,45.04220574155415
57.107211818859845,75.54177715414,54.53164619650417,39.201991339604355,70.71926544287665
38.38009409291327,66.52690114160022,35.63277202141837,68.3704091139385,44.65243469003344
57.56526834615458,82.9071873956758,26.38962612688644,44.638465869363934,59.579240318119474
62.26429672588708,83.05057077956884,55.65345844519568,54.407654437497534,69.03429254275272
56.51029418493977,79.52823683547439,42.67206147472758,45.293976339109776,61.31456661455864
51.931146334639934,81.49292658874873,39.242531778132665,54.57065137664148,64.83390416512782
43.446103765629154,65.68580001807584,13.256907466353319,47.87833354496466,53.27628446673495
40.621459989779915,60.68794122273671,24.879843220142842,37.5401440643272,44.73296853925877
57.542501565359046,80.48021901334887,48.57815042810404,41.269848615767415,71.51121553263478
57.70231572275634,79.69513651410347,34.52415122106944,49.04371661565797,49.8634440886087
44.21822546758678,57.05918839281739,12.738981706285816,38.38852301934945,37.73681970057994
52.00395615239535,73.18207935642235,38.32226726951481,44.875041337866826,59.17132551070186
70.49064053831242,102.74804239579356,44.447620815597666,58.3381950072142,81.05357134391544
46.03353448193563,67.99996050667512,38.65157403432498,46.09631883216404,64.52336903297481
54.30802642142734,80.75050598521977,48.19959123940331,50.70136942113332,68.23457693634512
53.806092805288955,72.14681001484253,41.398326912874694,47.59703083468142,67.12313403125417
56.74573892626955,86.54951490010956,40.45553099896604,39.193358272409284,70.71167142968227
67.4850839770926,87.81523288616708,45.84465124061998,36.401923852088885,81.74744376146361
62.52048281646513,76.08896314759058,47.57314853737154,58.433744760998565,70.69564854437886
41.573700053544016,70.81674174964473,25.04990469439339,59.86659315639507,48.41698980768331
52.23825693531301,84.65418825305329,40.356824392427185,37.63359580106018,65.03543862698473
28.0742850565872,58.2650948362391,29.42268117697633,58.78084013611794,39.26109521275119
46.42404321724203,68.53688600938938,33.32717420618661,50.737281188584305,53.625631821686554
30.850312431195555,60.92126493860855,24.643777674341756,54.73404092196796,41.64144798326673
36.37972658611473,62.36511518567019,31.155785649694714,70.31251715440484,52.07128225142818
53.17873976271184,78.86027374860102,35.52549364928707,29.28270143829792,70.87932119334367
72.03088499835152,84.98850278275438,54.46184124769993,45.33760995019852,86.75188196492483
54.77481300922814,67.82743094273292,35.390736401851925,52.99486577040095,71.56075381295582
