TrainSize,Features,Epochs,Regularization,Accuracy
52.02640177740067,55.01911368424886,76.3131573713307,48.248291486833644,44.71955996434573
39.983193832610894,41.70651085694933,54.14340122763764,10.897590434260472,25.560991848629737
41.54435916996262,33.77262397950135,66.08311636790694,69.53490588062535,50.80804132700676
52.20880472056202,49.558324304549316,26.297279586636527,31.876867098678222,20.560627919479813
38.37732297106078,67.42346731073583,60.72768016930431,40.008931753509984,43.95109599333995
32.87948199355415,59.15466176911707,75.50631610960701,76.52292512707223,66.76582754594253
31.694316328071743,47.995507524677066,50.01269716645094,27.373391642059378,65.22290514617208
38.37451124634997,87.86199663063024,38.573209291697516,56.99034698015263,24.69236474554636
31.976518664678004,30.106979403658727,70.15212765773126,46.10652399027708,41.90594967069932
77.64384932401227,25.925427134598998,75.31732534054069,46.897918178082435,68.12822586293154
34.84833049293627,64.47815653290603,53.49826232753826,18.577185133555776,14.437106275421264
74.1769554043256,14.295744944104037,55.218500422908065,34.74143768323258,33.10323800318643
72.57220989361382,47.50136978612988,37.942361533412,48.607888878462745,82.64355803701034
52.256963965525024,40.2519831481922,56.08935486013575,31.27991580441118,59.71246128654417
64.26344066773297,43.349210531099565,49.68289854463092,54.04430695979869,51.33734501058374
64.15164210126649,63.524411903468305,45.94718837853695,39.49530696324575,34.05539176306386
38.83520107976963,32.358987815785554,68.92048352540945,55.927714098320855,36.828188489277245
51.73546886620961,48.47557070923519,60.309378162609335,63.265267867834815,69.2531187762238
33.93341120226822,28.982883283905277,63.979767894239785,39.27780653629736,44.316761802154254
51.48207956491451,55.08357164815217,39.608245849124685,69.32716005515671,58.17542264759387
73.50463638366344,61.1362938157476,61.63397185169688,69.4111002293121,65.14556264768892
73.91748324669638,17.75027650687028,41.43241477293076,33.912577488111,24.76524605522355
60.45505273095547,79.83917907191037,44.563186124938966,50.730525689285656,55.75464070454388
40.0059311737826,52.86011801308711,77.83608837373801,40.817529049563966,41.58305632258139
42.25146535468781,44.394981041184764,52.74987013967356,33.93793448637624,50.19059115522517
43.288557946154675,54.948552999731334,59.0449496491673,52.0316301143738,58.293980588842714
34.78070466048211,49.65604214112944,51.72338752858907,47.56605757980518,43.048190132942004
47.90501052991684,59.69448349501063,39.954271534977025,51.80869450589407,61.7301234507666
61.72534033055052,36.55488396037416,52.899893735525936,51.058404178076785,53.827276586582244
60.84564892167957,40.2788297600802,64.84924006767358,42.84652662435992,53.53027954364426
47.020311284449974,70.60921158058005,51.88634440717734,60.819959416678124,37.9240005201529
47.84137874836176,57.99951281266803,26.127233787211917,44.117828153612614,39.47345532387621
29.21952456336323,20.573871449844876,54.66229763575924,38.487842654919774,18.941681983753167
60.681981729322395,40.809556255802256,40.7950867563418,68.06480478232628,34.083060751365224
53.45233154605649,57.98044577416491,60.114368805457644,18.67600893648744,63.42497532217414
43.43169216997476,47.71759685312327,62.97443274079766,55.10082296239124,32.34045399406905
71.25684526983247,50.83585675769467,58.77684415788026,32.90752696322946,49.278655962735115
44.90820323246554,34.94744198462608,31.807726895528315,56.22017039527458,48.36352218646121
57.38044937478354,39.219434479870145,41.060896274403625,51.59067205775911,60.353206998272356
50.82096049249953,43.307181107417165,70.25428125562658,38.14511725135709,34.758696009255466
64.16607728989895,77.89897557053183,63.6637654701054,41.541684311788266,63.337710031361475
28.318358858878874,29.917091794416894,63.12258880741801,46.096941641751584,62.32019691492084
56.857889391933064,49.00317160893121,44.815826580308126,46.451339906091654,51.99811317843052
30.930364607586206,59.496938353299335,27.538425267197816,85.39550662354966,66.5259156373586
38.797132430055704,72.6032700983231,37.42059338293669,69.31287291794,55.270751907884666
71.10269948016655,30.976624775897815,65.8492517458644,21.7781112676003,48.632841511172224
18.662342898669205,43.190110032033985,49.77049774136283,67.85081885694868,41.464837267291756
70.48208451562856,72.4104998339895,37.267997950002936,73.50134412286465,33.52526565768305
19.86926276219146,48.31712495859915,46.549518152607014,40.72654121566514,37.96966429128578
56.96337671081123,25.3196907514507,56.95785251198556,47.098681307518405,31.542370718668984
39.17620942930748,31.5112310030701,61.5238684677101,43.74325948191967,29.431102288586665
59.09793294044766,57.330890772166,40.81228621492417,60.19595134233979,46.88639233405427
62.15912368545942,28.579308073459124,61.31257601334295,58.9459580170833,76.80954689510571
47.44292104825542,47.462267311889846,51.30649158650765,55.256710305131506,49.660185347846905
59.10587165091398,41.99586497551659,58.40407568656387,62.59985372556737,64.83925116996068
54.056264827667235,55.343361280481915,46.745762858703955,46.95374849946954,69.44473638186872
36.41509415145522,35.310936235828336,56.29977021750633,26.33725995738297,53.817930446532344
44.249383920362064,39.53503209980646,70.36846914194444,50.885913807352935,20.750598089856776
30.12645119809312,64.90015780944847,45.48858625769644,77.8286218706713,34.56815614634136
65.90170355495563,65.16975719938252,26.491798687905884,41.28538452061339,69.69180457381644
69.52654397957082,48.38733062360833,49.487851564682046,32.96050728792113,69.55440918055953
59.22956221980198,28.407302769880413,49.21726455970211,65.50888071859539,47.76649746999282
59.00305478102301,44.25315764145472,50.67571520433545,56.54243366495525,54.283451198621016
46.47765088151314,43.06221639519133,61.013973408876346,74.2131025579489,58.05323671688555
25.04873909143077,34.61907968908673,39.447119231179634,14.555056899084661,68.87662531112987
32.772290297245334,54.47811983030806,46.20111724422398,49.66785527308468,44.06296970096378
30.71699449944504,76.54630110807746,32.196365782206605,39.31855402065502,70.71124954178879
47.537862902216794,53.26811857566551,58.923672872185534,71.15725865210257,53.01314076705413
36.15069177386991,25.704219264387326,55.74697315315633,62.31515549429771,29.27135536709519
44.86824138742298,44.043741792084155,30.07017914516264,86.8231089447944,20.002032509744204
52.22613626895729,43.13445245379193,36.7792752411935,50.17278468231923,66.5744735722467
81.09357739223172,53.817000121324526,45.05570726947453,40.99126929343205,32.73100146409592
72.74690685427903,63.66322677365003,43.960863098986536,55.6462954843127,41.94747834906107
71.48749445941412,58.54928502545565,65.54065311622644,55.362024469800716,50.43218163564026
55.43194552749839,55.787445307241306,58.151561526598975,52.33520450065916,53.09943193322006
48.33071992227437,50.70834255484145,46.16886591984838,42.23977672483881,38.44254020890739
56.35270888103321,52.101903163090704,37.62525248428567,68.14649096677249,48.13131870410548
72.33734090368594,56.52762246836578,17.904759607595246,47.9855605085792,28.257883588757466
43.119638409384386,46.40371290022666,66.03131124142162,56.453917275363736,47.84890263495544
46.84167899592875,34.243779512883215,48.48656516610134,56.241144711741235,60.22653525736624
66.24308232438094,61.83312824539006,47.59925191018284,31.980695016733694,39.5360187361331
42.37821454743804,39.96561365925348,22.721719200496405,39.7245094978149,43.62038511698587
20.139174731190145,44.001775028921756,43.66279531661884,51.736826161465146,47.70817189059817
68.3845389669867,65.487392218621,46.93656223820122,51.976892754788985,52.596480999353716
32.68764332435141,44.036153644505596,35.760790214807045,45.67399594805546,51.254963271870466
18.992983955487066,57.22294182371455,66.60908991341539,78.15758019990957,27.3627163617888
20.980622375539998,73.63402208932904,43.752851967137644,46.212944843146545,37.032091474548125
35.737566964346186,49.69619959100211,82.88671337986634,48.28578844132204,57.175652331494184
34.34672388098774,47.572852910996794,52.46744163004043,48.527248552972154,42.60844657892102
72.15666464065175,45.836700526448766,47.211846458252204,53.66128530619789,43.33862697462058
63.54527907640288,22.953071527800358,41.7704330952008,66.61235642075702,54.836625892499114
34.71361329886832,38.71180960226972,53.24588755793439,21.603589786283706,53.90636598194298
59.18209417359607,47.561379660679606,56.459187212501675,78.63589901517791,48.811415383937195
33.10253614831551,37.01590546175887,55.4832802734941,45.31566634388634,47.30832190570056
72.7463570588142,44.74736185759862,38.802555385457566,55.852831875414104,63.270289590591034
67.5223375662757,82.02661994702025,75.89101569665395,45.829353297042616,51.42708306390812
41.69816744254212,29.98369577651972,71.14499630841696,30.969079095539833,49.8739232499899
53.97990802911038,70.38780803317749,63.63067959148362,51.84276913069925,40.334639608965354
8.592277315179174,25.521566877960208,46.820375302432325,62.10009448288487,37.847315155380066
52.228477495656136,46.52624423831658,43.90104174039495,49.49346042967886,57.2394006169054
44.17447511480599,53.05479481125871,52.79342054337709,32.005492354706064,70.66282859249434
73.2438828908611,22.25555357841151,49.12984451697057,42.98836158223065,55.02361662165542
79.42134570153651,55.67778640990586,31.848112068057766,22.420417512740116,67.54529925285927
55.345623863374655,52.26517655182476,56.759005679768876,55.7363236489953,47.5477646194326
57.995822041648694,47.04054307250548,50.099252619760115,43.41479215354795,28.82597831935498
61.788417762406056,58.384128629378,43.562227559826795,47.530954408919236,29.116468165836878
49.25421200698733,28.193997459065447,43.5627190627521,37.09995744179119,47.10862210617249
55.07692931430822,64.72590451771077,56.38773348989378,28.771426040659602,82.9313261422891
55.592662722551964,65.78911621551572,70.63107799534524,49.360074782166215,40.175116499962954
59.90278989794385,64.5016512041844,58.51237335356649,67.261212278811,66.05665221673972
65.09206762172904,60.95642799080296,27.071413310110422,58.81570093121161,48.42346239603067
14.958452580492548,52.02584287086511,49.37764925165711,37.193761439550016,40.05419962373186
34.660665960273484,47.509591669530195,21.456434609843548,36.88102112828901,67.80118366866235
58.28572126060526,33.66131351010989,52.15887054883583,42.77110540363463,58.884066848243805
67.93406280073773,76.07535738719722,43.52752024475097,50.70234216298371,45.02155627115779
55.034495748984746,50.32305729828995,38.638509885948494,70.81211500347887,36.47010299572099
48.91133966679303,57.564627168811484,38.82312648247233,37.27974008602732,66.40111779155426
64.24792363099448,78.82702956609515,61.49419958486848,35.55018838589535,28.153867609881488
26.365428988049775,30.067198352993795,60.49224469978193,59.13960109120956,40.2295215949929
54.37045880770007,63.56067213208506,70.196003137382,67.15006101554121,43.2119823512487
58.66986695613273,47.66415969565059,46.456242285655755,57.5154418824461,51.72393658018309
31.689238659535395,26.0824948951697,49.41283820992744,92.86401671709669,46.27861387689641
33.65531883718313,47.7218439424899,54.07772766707457,43.127869558631616,65.25121607179564
59.46692351081316,65.42427017057062,33.13983791632854,59.322027880750454,52.98563375367387
44.88232033511897,52.198326537673985,56.88525946625891,54.19993775024815,76.20692689931197
27.87502982522668,56.68598187359951,44.76969298729531,76.88483083951729,48.80137357640342
67.3970121010037,33.94951701555152,58.221718789746504,45.46525791072917,63.7590968302635
49.35922752070059,54.510253275778766,66.70508246704664,34.40571759044129,46.54749778909952
45.93654333650283,60.455499356843816,78.89122094406493,49.44910399471772,68.19762731427285
55.960182411274545,35.00348534626963,54.18663941011078,59.56585966561759,42.68764812727942
67.9480239026645,54.90142543547386,32.49663393680687,44.95696395610141,51.01747303758273
71.91125125794875,47.042027746629046,81.63747086785595,80.97864689887206,56.445066270891395
75.5993130098754,42.07063918081521,52.53037814992254,31.01081563026493,59.28177782905581
45.39305612256886,71.34564606245273,59.46876334300556,43.89976214912609,41.26461384275376
80.00135545236277,31.6042221598591,32.337651513981626,44.95519835832444,49.03089995788642
29.74657473013314,69.02212503038672,55.07746512344458,94.86126441031126,73.68826409543468
31.645532984335855,60.09813831524654,42.543634191941685,38.31256893570218,40.77318637252887
40.97686177843532,38.09829714977964,39.09621095310171,74.21898475596224,58.87065557408143
43.62743121847439,51.13510816050209,66.8094108766426,51.10462929446305,29.391694191421443
62.946594349688226,50.1548501451523,44.87074203967888,35.8655984238179,96.92865685574678
34.391956879846354,44.16965949105909,55.484396504450075,45.46823998543383,66.3178473356243
50.543586043923206,58.945455244050294,49.770718514923026,79.73615702955337,40.22243442028988
33.88201477155057,50.515274655130234,58.983260167493135,47.87738318012789,56.159246688743686
47.805287906619405,51.758559794265125,47.19997085103548,41.47988867064178,36.36860110173912
41.44028467039281,43.46296041973377,70.91952585510867,34.27572604105146,42.11284476732854
54.7120773081101,62.64428356796453,58.65477853503616,32.288319445814196,65.18789439673307
60.32307452883135,38.15448569501336,41.808349898157324,45.43529331433726,53.819578995283415
77.08346078801527,74.48078260063389,74.57762355527248,49.440964369452516,55.43125602147666
51.31024438129553,47.56006792333676,39.45259503526174,78.75834467630811,48.7371753576288
28.21969669545346,47.19381187648485,51.79043016583231,54.63512871980869,52.598310739456814
37.72885360684111,78.42899637328577,47.35215770623733,61.32775060100738,55.47776420560659
34.15653235203097,47.17442665482804,63.09209980942646,44.27959893369203,50.06541387231341
52.84029592574931,44.80012912578233,57.59546596399973,46.899212799210865,45.193954496891244
68.00597870356387,58.69522521396533,35.71825640875025,40.97890056663524,54.22824939654289
63.96771668088024,37.19742456928694,63.092996596522624,61.715634781866946,56.59809800869072
37.37235658337164,39.332210800122695,53.36059479674878,60.89791193167634,56.67782456563587
43.96346492513517,55.186779874724216,95.10909657802156,26.360982457709248,46.636477206820246
36.20020914115371,47.498556593616556,59.78310859762486,29.992948158664685,58.38069601352168
50.47268102084615,35.49260092323627,49.701809460312816,34.08556597757408,47.2364209203339
62.64086240240995,30.8321348926153,46.1720826558231,72.43111775928186,50.601433357854425
61.52965217536932,45.96684668835985,31.8589039593872,24.116537335890627,43.250258581430614
82.53409094169086,47.75170714778692,41.317702477935114,53.17491521477513,40.30133294174076
50.44614530623515,53.67854393771935,29.395006536044267,70.6145675021992,51.103186251972836
72.66973429063827,39.94448178127975,38.67832451150836,41.9762434414188,38.02498377331361
68.90441229021869,53.12494609053284,62.052927144444865,54.01803927590317,58.36965055827626
49.25574102264378,52.205656311234186,53.74996341965208,57.01667781731399,42.07497499886309
45.91741015363018,56.2118679175831,64.06197144419922,77.66328601951047,43.40344528075694
42.376515801914024,23.697762746296547,59.49845918721665,58.987547474401126,31.675652723967985
50.91417338434469,69.29353560491555,40.00620511479474,51.55508353947745,46.052146310872125
53.58126311939654,71.08418939086964,63.2900133957781,27.560584153519,64.6576437340153
53.09746350967911,48.27911281975154,71.80889383851262,36.93562791872091,57.4478812879605
41.00236234714473,51.22839602445196,35.10962325411428,42.949788212580025,59.64022302668897
37.57036337396986,39.34785287632563,46.751151717625305,71.85704681205806,26.62493545812999
7.125112854659953,44.6613924492816,24.92636984865054,53.01375133157424,44.21068590352278
39.37078539802876,68.52102487806634,49.78596884108049,70.30423381745922,62.92903724444008
10.283579777529646,43.739759042006504,26.23891379215317,52.98093540247089,60.55967996409912
61.441853226940445,41.14358949133598,67.30670935048897,37.06653641564043,45.123152905781964
47.374801311673664,89.18518634898031,44.98781899197965,43.90099249646261,54.89202689969235
36.12378754410816,57.69768469102736,33.76697618391073,27.638060018075212,49.04461202661553
64.84212205390263,24.596812859531997,50.5083869497755,36.86920157360656,58.927185830052764
55.530773002485155,47.14377793191755,52.61339449248616,80.03454469943506,71.71466083419551
35.92689021044498,35.92548979662661,48.69867339248468,26.44188507452284,47.866874903654676
67.31805829272503,61.413517658221124,50.80864660885141,65.83151544198012,39.916469354949754
81.2566727468838,45.72044919652937,42.92313183511884,34.116557996152146,48.48033967003451
74.64841987627813,67.48050936247239,34.39244306353771,87.26308838866208,50.9514557697828
37.977750386061395,61.26388940412512,61.79331806888776,48.57886322064863,41.57933093896693
54.974710219250184,53.056547577189136,44.933822464297954,70.65178519148724,66.61616342038401
78.64790046053001,52.05850831720551,47.90965561641431,61.93488993894021,50.02128957804837
51.35489266895134,61.55966456173889,37.76179538586237,41.701413758241486,79.80223754649221
66.30693291377443,8.259770862771944,38.70656421839526,74.48367548801536,41.00864619295517
46.7888442241448,39.024172081247556,57.238918229526966,30.01255781730325,41.77177053447149
56.01007773380053,85.16876405918607,44.64632229454425,45.81722473527545,98.67682839305542
20.012940539700693,47.43830364230668,33.360516007455765,36.01933423860534,58.333193846651895
45.467332765602535,62.2936677569469,58.61591113540396,28.696217324494217,27.008033600257857
61.581993699514,24.80751307242784,36.984808382345555,53.579644476523164,63.44299545260239
48.622166986877275,67.57179788850124,40.24842558706579,58.27372171998526,43.517325498749706
61.57801402853959,45.250033107721855,46.030713592062476,63.20081573196439,55.29006944002034
33.94928179789392,87.29323751500112,19.05495435556833,26.42899547606209,68.94101710401975
66.41596405159292,56.46326394120795,45.04507949355813,45.28550150042761,52.109256673309055
47.20985667722032,39.261119041771536,53.96803479589461,61.64216451817077,47.152595653922695
62.787123890964786,46.862215771121555,43.49330095418242,52.07902220675177,73.37437280647698
57.94977029052584,71.12117570513357,45.423184858086906,55.16616545814445,64.70589176728178
40.406854610102755,27.1796435687175,31.270875529139104,63.439358037597344,79.79302462870217
39.38789592219989,38.03141916151149,86.36863474649589,15.89986071542642,68.03598834910443
57.63456849855788,51.094616791286384,52.02237474412582,53.052389653448,52.00030540267083
57.09869916299337,23.295584491405,53.45994621885805,62.4492945420684,34.456083349272774
61.660872691247015,52.93357506628085,38.777239552200875,35.16034358691118,33.56466137580514
30.217055162412077,31.63371381513305,47.43589860355876,58.7649933678632,83.63684852025574
51.611924043721984,25.707205198297185,62.3962773220959,54.82231352278894,57.89624219597546
55.74915584419034,40.057540063375214,58.427313300020046,59.169713807754185,34.06113021601932
53.18191756637434,49.48603559284887,59.070982829960165,85.92137450272313,47.696096526772536
70.27759999841365,31.796611379057406,55.189584889456704,52.076891639039914,51.24663117183993
31.305039820949137,73.72722512362236,59.950810441016486,50.15395121572339,40.38911011326264
55.96887454523067,64.06387022627327,45.9321633442069,50.28106306760127,53.831508640160514
34.771742424601335,25.978992840146063,38.39600342840658,34.717908811449625,51.86605367582528
65.12122559407725,50.817456593892715,38.57728944559504,38.45743550031262,44.074616921967475
70.90177371057635,33.6654160390301,49.990661783991435,43.10794484679633,54.56420481900507
43.45837130842567,49.96423760646138,26.678397064978427,29.5219825623312,46.30307971383891
43.507350183800405,48.1747264599742,49.4213334162453,59.10295912453801,40.45610275101397
37.18131580031768,72.81167958008625,63.006968151959356,55.253021737463435,50.56801586778886
74.85280940385475,49.01522394088437,59.4652614203124,63.524437899478706,73.99320453027383
71.43112819445959,39.31917789103991,48.84667418656328,45.713227657648154,36.38705480863358
45.82518091479091,29.870073560980163,51.88619844457946,8.998950122170562,58.91740657508056
33.482601245712104,32.38770229253633,62.07613532233484,47.13402123945026,44.03770949522914
35.35516546655325,38.73827548572932,68.14564935041719,53.61593073025102,60.49044128127112
27.395011552339746,71.30399501421813,43.39769268225921,31.98024545040898,43.30305403672957
62.22470136426239,61.5851377591203,34.01575343715019,49.0243132047589,42.59270120041574
38.705684978345055,86.09680276229804,44.14258248247822,70.87344249850248,50.78854371324742
46.4949194611815,71.79051798229193,74.40464309367887,46.3200276670259,69.48979491550277
47.63993758991512,50.681570823697555,55.250576945075984,63.74284709164902,76.28574503786106
37.45393365931851,53.12261450428093,27.346377756122035,44.02934218688441,53.34775942248408
43.49747874419436,63.91037523018122,63.579342169574495,74.5473088072503,35.6243086406829
66.80162768629347,22.587971649219153,45.35357385080306,40.01142626492237,60.09613794630655
21.0186862093076,56.40025892214437,22.48642042897044,52.878240477334366,53.67547795075978
45.70941968487721,67.16317295004833,37.51467446976552,55.81656482961751,51.51246538517437
73.28677653480555,25.878266181108604,73.75915715398165,68.39860765548679,55.7744981283862
50.86107453648658,42.03779107228749,45.36953570046405,40.668118168314024,31.829841816387248
60.40860485239811,64.44963163163632,72.69714272541896,48.29408230044444,62.778068579786265
23.275059931725533,48.276029990583645,46.48545814611582,54.529199741489364,36.1942875029146
43.125648952477256,38.387637209244495,63.60927599717586,48.41876043458694,50.590793208093274
38.065859834196715,63.13219170969676,57.13349848478651,50.49791067530578,37.0430546014523
52.08984361039415,59.07056135396134,70.1163963254413,62.02526668275162,43.01116607046656
20.84950780045685,58.95171912175665,31.42494832334092,48.182305509272595,53.6669921564894
46.107566520967,54.641117485711824,23.794409507655022,49.891177758553624,72.7373640121716
44.52528658451881,62.51997242462385,43.902794331087414,42.18907109314485,40.24496435234233
28.01306806866204,54.98020490758738,47.23180434051729,33.82957608683057,39.718403511066185
23.557763193013894,54.93669090440757,43.214174072748925,45.42808993143852,58.33333298057545
64.81629854313375,68.08808434586177,57.630060367989884,43.60141115939753,31.23673069484664
71.62614568254249,63.54129918954429,36.61514146157463,67.02089343324657,59.73243372856187
38.272180104277176,34.572085047153934,72.81893857531053,40.592600492606735,62.67648534189073
55.473167936605705,19.38893600768334,53.30035962554675,49.94405436043292,68.89908616114592
62.54277029395699,50.61473004715758,69.33528870846924,42.0260149490142,50.146514408325395
53.99656107508424,28.212616959292582,47.303550418116146,30.95473614646548,42.83060499223046
19.472429415715812,26.30576881164838,70.69586753180324,68.39309695004496,48.72908463869
53.20256110767791,33.964619873357705,22.465499541560078,64.70734883830154,57.80427252042846
39.0226658214602,35.50599028008173,52.600975892281795,51.07791351995217,60.249584828040945
40.728035393766206,38.604007758331186,38.23256498363072,83.22579462481842,44.46464440367927
52.90277069069354,24.367485581655206,41.62090212757914,43.967501560105575,77.48707792835117
68.71239840714449,28.26475861596625,60.389887659225316,42.83295883201196,45.67119739527639
29.943189082479723,48.038491822703705,45.975409208157565,20.834660193187883,59.612576445454074
61.76341082428005,43.368632428176966,58.35488257226487,64.62364603136967,35.964768390469615
26.248649992007213,55.786134545080245,56.45387391166651,74.02556347412501,47.80722245723163
56.67617806020806,42.80368889953196,37.09709689635326,63.63098762522159,61.239974331588186
28.950086871010456,51.57467503797997,41.44764700717558,60.551199024093066,46.790781618222866
49.45648515653478,62.41467238550274,57.97788508055061,32.198391742673266,50.683108051411665
51.67110033351071,36.37318055691513,55.62887952286936,58.11389816936218,28.064913572293086
40.49865820004835,53.755851363781616,55.313626680602724,47.27571232535843,63.71177848421464
51.07047332493742,48.32919535166369,59.81565025183503,79.34049173988959,53.01014925235727
50.83700436377142,40.15529678362652,46.27286281630225,27.184941322848434,49.57639267059919
41.98109577229248,45.32192247771694,59.72392568378469,53.47191418290704,67.9494382172588
69.26262903739186,46.90897876723975,60.7868278748234,54.757427563602626,59.28360066526403
53.473848616583446,43.002838100900334,54.11174232930189,42.130929662561684,74.69001437360274
62.191748108269934,94.46465746853852,47.64599075135782,64.34888705649388,78.58733490326799
53.992933812868294,50.93136184440575,45.100630798145374,37.43617943634192,63.76437708958872
57.948523482921594,66.28154689990893,67.13825380292175,28.284817362777837,52.830172329482025
53.14928682468971,57.86822927280768,35.6316230938949,57.00531801739627,45.48726715158406
41.31404087670526,40.92789198513559,34.14075403174876,59.49849105476007,12.375999296465487
59.01110262965539,50.179910447847725,45.30164464528827,62.983895162329794,39.593589605031454
40.32840352451238,33.96779534783744,30.33352146770174,49.43843821971067,80.09004386717663
42.4852958070346,54.8112588063519,28.705138415780816,50.551361086186205,53.24778384368045
60.97038646915914,31.625841910068846,64.67070038266846,31.26922223884152,85.77477661770425
48.66092567546228,80.99282001555716,73.29526703294879,39.453308598309754,30.769276015854977
51.915482912119465,37.09575065230095,72.23043315219557,75.52706796397251,50.592748596460204
57.05344734769692,50.58812401743454,21.794479592900508,76.38301683434538,32.599064069526904
41.31785673678938,68.79986955492801,25.218173894812555,49.20801769769265,40.02159634687037
55.96580533625723,47.38438083254776,68.00250293830199,66.21073447506983,69.51313007741624
65.20513323464664,63.847625257024234,30.323640816949215,83.86489925875966,39.11232804438666
71.69668311142101,46.64236319047053,65.10577109236849,44.4092004190146,57.0547341657947
44.725660946800744,13.960600416684052,47.33327409254951,76.40673251220561,41.043825164213224
61.47729280343383,31.556632015026043,47.24565416959784,50.365601920797864,45.29685643206365
41.53625416211628,33.35868072574683,63.17869286178522,49.79679065786569,21.5752783382586
18.611987484675595,64.41259640728681,51.252307224262545,40.19936278076837,70.82757705088991
44.1037569069244,52.14216845509347,66.06258834429764,64.5485959856137,61.25449708881822
45.71931843984713,25.544316218082088,54.139749982335005,58.24784066889464,25.678429486287353
44.205902175056735,50.15386542600391,52.44528546346818,45.26962671127422,23.84778817116427
35.61552753032927,66.01976608390751,35.08498770921416,41.87043006320167,19.711706153926638
61.72198951925062,48.550063344071546,34.52031347588561,45.66635936956166,81.27771707705567
54.361730892778034,76.1941497545292,30.582386821509118,47.85498866554637,33.561782110410654
45.22078902274233,46.57211725718262,67.91544502418876,62.94602018873757,57.37512599502148
26.301089979699405,55.460799813788846,24.50602867209311,57.94052891277285,56.041791116834354
56.82963173095393,57.6091461702835,75.59771564139739,55.072957534409326,53.24833713326539
53.422066069225785,34.89334163126459,59.098351609368834,41.93358916690889,76.3113980527146
41.35230650638297,40.49091099102074,55.33059914896945,36.49899076908312,43.18015433907465
58.94876505985576,62.86086047595976,56.48546831506566,39.142744628703056,63.25182958503512
23.85087110058927,34.48017702430657,55.42664973217158,41.183415438556935,48.051474027827005
61.187495194266475,44.64328492617403,44.711862294987306,34.42564588864516,55.53688637070871
59.54023673239911,71.46925519789414,28.861370079122455,33.83716939981906,32.18837863120661
31.49626775318879,67.47447728650982,29.68725078014244,36.779027541217445,48.405941326215775
38.21767631081586,64.72450281842151,54.012353208408186,44.12456512065427,67.01439911281537
61.48010849691919,70.17780311426554,22.729629071430995,49.237346168902654,44.986077331527426
48.46410414805199,53.8928806305621,53.878592474269425,55.980761647729565,45.88089242310784
44.750701683754315,51.85516097049436,35.619431991889336,56.92769740493823,69.58283227719065
70.30823316585432,40.76530602764966,38.69851701626074,52.82210841198851,71.4928004702202
37.80632484851759,51.07996496465591,32.907353439075266,90.4616940127375,52.53534421876837
78.26367067342663,44.51709572277413,66.78828513620851,40.64168070983219,58.91313133639221
45.42500485267361,42.270773099432596,56.38627293151062,49.54281508313197,29.484879785366243
45.646242905287295,27.2693298643669,40.697726211362635,42.397927779597765,51.907726084656126
45.97659037653524,62.35710732301602,64.54538586524345,55.54554276030433,63.485586160333575
37.328391470533376,73.19314874319348,29.931504430572055,32.16743503061375,58.384613363460126
75.64362156988344,50.90623763511722,73.75449444756195,45.744110781993655,44.06363219859124
57.459294995662226,57.25535868597371,82.73022203668998,46.58204464077408,35.72253774256009
51.2040364535879,55.63139730577397,64.63927489561341,46.99108119876188,26.298401527766124
60.107682092524755,41.460534344718006,65.40033462862823,60.572756906475334,43.72902857499722
40.28482617889088,40.21679293346888,53.75148919940824,56.239841357335266,48.39557694771533
52.50369570600998,77.50558026942059,76.20937600816352,39.510905150648384,67.38993217145368
50.12722551161809,38.459674913171135,65.07394766056619,40.66059175308145,40.61591658148518
26.975835235626274,48.52650981105949,38.31792935861093,72.13905386569579,48.59482960471839
50.49203778861778,42.629212422498114,38.271230774478326,35.41661638551856,86.74398366080322
48.84518548300408,40.28072684418972,51.65032326182847,56.00054129160946,33.571053041921786
39.263747301559285,57.15289793933198,41.52430351267191,31.085566486322723,41.63256275006686
35.19304408955168,70.02353422530577,56.714865666583165,11.407725080543031,43.835778514339545
63.68977006880111,59.19635771172396,41.87781755940328,64.32203835350289,42.57012995735438
38.816212878396016,39.94939501765658,69.2529548137945,50.00419654563594,41.69701980953511
36.38413637998066,45.17770967389362,42.322007432889464,35.93827512484645,44.70415610154862
54.8578669917261,98.50111340114164,44.05340550402569,51.72126667316824,36.39559602472406
79.31690013005863,51.87290022282975,57.26164214209983,56.408510523298816,91.38240866696736
62.847406725910936,53.78037907643499,51.074784165021505,51.507298891547585,38.45777703499863
45.08802981215312,66.9962416644797,39.4448858897591,44.233538564694406,45.476372072850516
38.35098619267281,52.50917861766002,49.46197819407443,33.81163218493185,39.80848432517458
47.048301722470754,36.21216070985153,29.694336884506146,34.255347862654205,47.25635994036941
40.76507473648394,56.08628995557525,65.53957588828428,37.356893887906615,36.76183530659861
59.220208639963005,50.97297735903889,66.79054899288245,46.62758876976571,53.13031403870539
63.999434067428616,42.67357055757226,18.295650821171236,82.74668854576512,65.32189225990297
39.68747021029117,41.83407315548027,19.169590727438944,60.06178426807837,44.54466699124017
73.42041578904873,40.69153465275638,29.881275737080827,37.33831324783887,60.566309963737524
21.239896132436744,65.84531599304296,39.16264068166086,53.7818039968746,17.546487547729292
25.636958452687086,59.37189067055701,41.42612828509697,62.47908034004861,40.10453406404751
40.669419719490456,28.430811148662606,49.34757905001093,38.52640895451409,58.6585750649046
74.36540921859662,56.011325392981746,74.24630283402323,45.07126448118596,74.26305565886159
