Experience,TrainingHours,Motivation,Breaks,Productivity
49.89117419569925,28.91890603279937,44.375667092648,56.924539452611675,18.071564194360818
64.80233896762164,71.41172576718743,77.96879458329714,72.11084082171575,86.19053777934768
53.45080743649118,62.090056122488406,46.232335123906644,59.9418355479958,52.06219393923409
25.055070379522345,27.435770231798923,77.13486179935994,52.32715211979587,71.30490423400005
41.498341889069735,36.613073535982124,48.71273358680459,61.77773063120611,70.88127291355576
52.793377233291736,59.804813982002955,47.84524745538278,71.83734989891833,72.06543230202354
38.22127989218683,55.746136280223695,35.06635350203916,62.24404388923459,44.08460107670484
38.04082394245476,19.39985268430938,66.24500732629875,52.89214471394456,53.76611843912199
62.47714110013819,38.57251849129214,36.22691690738266,58.23963269217438,67.37173921580694
57.98170269652883,74.04158851528597,58.46589711466721,57.64780433266447,62.33336889254196
46.52100309254593,31.36272783775603,50.285152512190756,60.7077328152962,37.10786938815312
28.90903131630563,39.11013091692751,70.03025438956715,57.434755099226855,48.11026787706898
35.48457023397203,54.129509935099705,52.77740283940078,56.843835451005326,87.56240902004406
57.40805475754184,39.58888767275726,29.223820915859914,41.60700571983516,43.146375978652664
62.43167908156933,40.72768774470422,35.12192784969709,58.07062607919944,40.71635888567147
58.64837811639741,37.3097270089613,42.92097733877003,41.27065095251413,56.169831965925404
47.84112245052099,31.67469280647387,30.419855543941868,45.26079875431204,28.76840170577858
43.786819349661755,53.845763875777024,32.2629197253223,62.72628313916802,70.75387800167621
66.25224206349736,60.03220211653745,56.327509179981405,53.59820186935238,55.54899609837543
40.9253294821389,49.623693214193224,52.229062971910174,59.615756109711164,26.148762004692305
53.16512755206835,65.92927494890024,40.96230541140376,48.35815071254921,22.047710580421686
50.99570248167758,27.670064166214555,41.699655382657575,49.26734032121038,40.897729809051796
47.539691636560434,55.59947706296544,49.42422530537322,52.118718685501726,21.954499495605145
47.63522639942254,16.696092173205855,44.0615845275973,77.61774736682473,64.04725665980676
28.58610157625256,41.852808482052666,47.36048637417497,57.59731213709291,62.75895966461779
74.44092517663259,35.683080527485885,53.26974646477394,23.552146205083837,56.14700212163109
57.38994292175974,50.30073952689398,59.80361111356778,37.0823870009242,30.206943743166217
35.739541674081565,55.55044405430843,69.65789470076942,37.1224864553478,39.74887565076078
51.72897884348457,101.69319033430983,43.2851936234306,64.46071726455617,47.32204352988433
41.89500228163718,30.059385188364594,45.44072481342192,62.739070353239995,36.95225164568952
51.445166558772726,37.193607844842234,43.73546983358172,27.2834850349145,84.77361259381792
54.59654759437342,45.103434875715344,69.36143483544313,48.64270900487381,56.886865590122234
73.43740242675048,72.10571135297184,32.84652332297851,50.19044418122874,69.15621488450614
33.77989078156747,46.13321609455452,45.58598305473871,57.51641707407174,62.03782188908474
67.2509680883974,51.239813213299996,34.388688642715806,44.68100700160991,34.13343944126938
39.76829732471961,60.634117706461076,28.474155976574732,41.708151626534544,63.36191844862796
60.2680928701664,37.965126866979645,36.5025245487017,73.63141789999747,55.62183571794367
37.80663611989972,49.38374344150502,66.29721720619658,36.5894059233003,36.27701798744326
53.30918841412884,29.71596763092635,39.90114753164177,43.47463994450599,10.145924276650888
51.24692708052172,59.18804238235846,79.25365328754407,58.95079506918565,34.60867858657756
43.2221992679685,77.91771629201293,56.80822778950882,65.72197997357043,41.39935263888791
46.758026344847906,48.96531020787957,63.80520441807825,43.57293394717133,59.040627229734866
49.98967349831941,31.80307432831321,49.9568065696304,66.56350219645171,50.09153011900848
45.07036913148085,71.35577343109578,55.8483628664094,29.27565436578787,45.66716715119529
54.01788899970122,53.53001898643686,57.66443263103625,47.58005050372653,46.82177358199886
50.21121231532651,61.91724576806755,39.73390247134921,48.91909070098958,53.71912009675065
41.9279032289559,56.93592778534595,55.23367652709036,18.967290685318375,50.5086633569437
71.25887563343228,72.44673120060543,60.237151093065506,69.05014757192315,47.7051176728103
58.54304655356388,52.4574358199578,60.03043574869818,77.67238148388364,65.03477672913738
44.86277901944705,73.70516059043813,53.71942496957783,59.777392183761414,46.45881608588181
61.060575679188034,55.984656056256945,66.97539781841093,42.464481126965055,64.25940600993653
13.41928322246843,40.761088537011425,29.82005468184202,55.061153010156445,64.42050474104624
49.86225642336234,70.33580092055453,38.38479970998989,28.978344013700326,60.84717807376297
67.55646965716623,51.5816844306325,77.33296657464479,57.62579986390665,55.96529556110221
43.545191627728705,30.45227634442078,45.99937341504678,73.71346879004639,52.86375011158418
44.13166160386346,36.4250457800364,58.08190859490912,33.12501136110335,55.354499802054676
43.08218691173384,46.09007508917428,59.631799084435144,35.75102006911298,50.098041253535285
27.091991463884586,48.304148107426784,57.45485979659625,61.87097659432767,67.0138694429287
59.878593913498456,43.89816153680358,22.84432544297357,64.85985362596988,42.131022533959374
28.300751286208772,78.07343864148476,49.091709221996204,57.33458760424741,53.42173828549309
49.78379580572054,44.19470185011927,41.24316185776857,83.38234263786632,28.136071874161537
43.50436734664968,36.645861503276095,57.76711150602717,43.79032080383801,42.51544828813129
59.62658887148708,79.02682777986485,37.54381889593968,26.72999283308601,50.93805510538806
62.56418858273133,46.7705129375304,59.493332129379866,41.776165486337895,85.87813346018176
59.21404215726898,42.73299886047377,38.71964201836674,54.055621612741724,60.106983608173444
30.385225556419115,50.16680125504984,61.14297608161731,55.006310854386655,59.35878281781474
72.36375433290796,3.3591628146380828,53.2761557861296,14.72895462577032,49.32405220835716
69.48647231198436,48.07110265466909,35.98352727433162,62.38358411415315,52.097683065182196
52.83641511670618,82.36129667579036,27.394712454712383,40.45463577690193,55.64166420727564
68.2850373268218,35.59304179977144,43.837050231881136,48.9730444201142,47.71788135688793
60.46209561145422,49.24770436113019,59.7438217259264,31.956693910759675,52.169777850503536
50.518610071314995,62.655179857240185,87.79706597562156,64.34434015903022,39.446862618969575
59.49898784587159,49.24732747390706,44.91949384091636,42.066889768124504,41.27026806541155
32.83409800686334,30.568074192702834,59.82549277583176,44.655756385223256,52.73098642086354
36.952936727360125,58.68590201365728,39.4452335331101,29.916827660544993,73.52180118281035
53.11617876931219,45.31666790670903,47.11752635171344,44.61152767281154,57.39857560167649
26.788594000448775,22.9216989167399,51.68833500757484,23.86204880944404,21.40100681245339
63.544175771141006,52.50177291901814,52.7042154104725,33.21755547557447,70.85242831214636
65.08926632799812,29.613142329242425,48.368667486988016,43.85589525704098,49.330407027422225
66.315043133071,44.28670037525754,64.75586186319619,24.041562589098962,40.772690174487764
43.9738337730885,41.891533690966,50.36543835159007,52.36859275347884,53.45638898407561
63.29388079483275,61.00185350113644,27.46892065315111,52.24877508222646,40.81916397240711
62.29424552457843,69.43301195035872,62.62430773335373,78.5904633594383,61.295687276929385
64.98345722502097,38.089372486066225,49.62682245793258,60.34879854507378,54.32835448751321
36.296638235046444,36.14732071390596,22.84292778316132,55.58088366092183,34.54347735925426
60.074959856942115,60.86184364057738,53.32735091199434,55.92384585114833,65.2781310655261
67.25085906010892,16.540088616591476,60.57825513719767,57.305388447020405,54.43874885374195
57.09555522378284,45.26746163479191,14.041553128020638,40.916026757652624,22.578158771186743
25.222512907905987,66.04394674759699,41.829917519128415,54.03227928779444,50.0656664107223
70.0824483359531,51.12064288101561,41.03678071600681,72.21351083970438,42.518579958675375
56.25855498124094,57.465565141316695,31.370047808913913,63.80705388725323,70.30938138273035
32.99441629638663,50.44315824987592,70.09816738255304,25.619596912318976,59.42847703012532
31.262212088928333,45.20746223885249,46.83328098929883,32.32797889987062,36.33950599901523
48.909940100480156,70.65183963415008,57.214703603313566,25.41264989551104,56.98562761236185
50.615103371662734,40.50401065237227,43.44129050484387,57.46331339730685,26.420007990886976
40.29585719748822,32.81820695075632,38.0125591417343,54.9402196898055,50.73144994754127
60.06783494823915,16.196802945088038,45.95136284120173,48.396178880745566,25.426144401445182
39.67428915544464,49.68066174089904,54.81077063067114,55.210084563012046,20.432168475534098
40.546378988929874,27.05561452238591,49.91203462441476,43.53459207451997,40.62032843706857
97.50764928089359,34.22248856719915,49.75226704605902,57.17869287180092,55.368367391107114
58.67647676283197,55.33029317306749,45.04465913583849,50.16567207034285,40.159838702778174
38.86907278042327,30.226334121481077,61.81348264025067,66.55765037906512,41.19206434733489
48.83778503661951,73.99684620223206,66.82820784482331,63.365908179514385,54.03999173514404
40.58228164784051,42.26951507972562,53.52825476983949,56.57794779691763,35.46672817779046
68.69194234171155,71.11281550264457,61.90874916445148,72.55309152547288,59.573780045162685
54.11227826540377,50.76823171507585,45.24588211374918,49.922020960087416,34.38709685102299
48.745980282615946,32.47478009112339,37.98768490201848,68.42827405746064,67.73253149124008
37.441512326774735,63.05156437544045,41.17435534804536,40.04200814037169,70.88458794473145
33.584226887913616,23.190406128627004,40.017422775266645,40.970965232160324,44.40355668642458
24.189294408428694,55.26899063021472,78.44632005446218,54.52418713103086,46.68115316144516
60.0223626630203,51.123854633292645,50.85646119358684,48.76529067716992,53.26342622482833
43.83798922427676,25.575908036222714,77.73120049114063,57.94971596931128,39.476515735062776
55.26729608949979,33.05033220712392,55.7063897062799,61.13787633270224,65.49411676909307
58.53196240138149,47.15076008456096,65.36339835090915,41.71984580330194,54.47377373095818
39.05739160688799,53.446588292299474,72.41224149600669,61.59279311796923,63.83089204221292
66.70546731231181,48.94794107721136,36.9046335556282,22.19611568402869,33.73952772747943
51.755094997677034,19.50651560094444,52.65566856649789,57.40855891754422,26.537282949269724
63.188504797583526,43.67866882039163,25.47027154632814,24.607616924933247,49.165442903813236
51.272195136700816,49.77840474082889,65.5546394144283,50.9311451304352,41.29382755927849
45.19272215012077,66.22293209544456,33.19140112634001,52.385290667559886,53.07590358181974
65.3424971403344,51.67536793370736,35.65138649431954,52.882682754019726,60.789837397141724
52.096475423260074,66.44585642353672,30.398563117166827,47.63629149376426,50.09007730180088
61.58631882039335,63.49236896964507,50.36346869968905,44.586957236293614,52.82167120210523
32.89071758340055,42.660783277186006,58.54965774944092,55.30367176021636,40.06577639233815
38.272033464050914,38.00870420661193,39.04207039736227,52.2091580397135,68.01772974114482
69.83120541653079,36.17199021498036,54.94930005512793,54.225901163941295,53.17737186403252
35.34786780935428,38.8672218346082,55.17324596869331,44.22786662948137,51.358069340093
34.79576036336047,42.65575061900139,29.990900443091608,53.964578533678235,44.77739362376246
53.985930674547156,44.50085309176701,53.53495464367432,77.0772869802237,42.14334595422665
57.37169400850832,40.11050786143017,48.01929726265791,57.0938545997188,54.24868383761152
60.3623224457994,64.34654018522903,59.971907497842324,63.80360811465929,53.19505898444494
39.07113366734603,62.009785382219874,44.279042320974824,60.408661096598706,31.17443986840677
44.663394451367324,39.63199817806737,55.88693900432645,41.34342891062481,49.77153340349165
47.82002871133392,65.39835994170352,57.062723432620544,54.34585922104302,50.30515657037367
38.493665282598265,36.84947381687424,54.15855474228553,28.788954019369502,49.43558287140112
51.60963699735877,28.83999960644848,49.15721731310701,50.09401715356836,81.18048408204302
50.1413013335203,63.1278807465324,56.69795485899781,53.86945364640022,62.449768028216496
28.35080323792276,48.67072995521678,54.220206593069555,35.56233301572922,49.2993069221342
51.41090506140484,47.46946838240286,36.68746596333416,38.69324619307639,45.19011318510569
55.76938443060437,51.4264062567225,52.98898315301067,46.531669039865115,37.39384257002489
45.39719004938287,37.5077494219759,4.5810921762240255,49.7968095512678,46.095907063391245
68.54803530165188,60.33556868420129,57.14253415845005,35.00738418767412,65.29491741081512
52.118398781541174,44.64320242217464,38.257078616431436,40.17583285166266,46.15161031921887
34.599286977009896,50.57488103288345,47.52183479348718,60.29897289610709,47.7617152182972
22.68573452686566,45.35699759817729,33.06371093881811,41.050534085149756,35.84177536422793
81.3519041961366,44.90229442199339,60.76375459500426,45.404443016703965,46.597160047199985
42.871664356260474,39.559103911160136,39.87770940185895,55.6170769851565,49.10190874872934
69.93713091459381,46.69674765122774,45.856091815974956,50.610156546767506,59.0878179194318
51.74032868343392,70.18588301477641,88.66971205700999,62.288480241559995,55.64001512140466
19.987209164303927,70.77213720893928,68.4093028942525,73.01908339147069,61.94445629033334
35.761316878639875,35.521893448621285,33.643069389410115,51.20554217412224,39.48409658253955
62.88503936151119,41.422950475687486,45.11294776533905,53.96516033044207,42.82838574226592
36.37839483833729,22.80562608375464,63.96181160235069,36.18238396388506,44.25151493281675
44.43505089974313,19.084825473763097,54.30305531133175,71.07493063465813,64.39364730313672
44.35820860649803,65.81852561167614,23.991992202801338,62.482590325247,39.03411889163204
64.52145744925976,50.534055930113226,31.93755805560496,53.707243696228744,50.01425559569266
53.57450738868684,37.96979852075437,32.43271590839956,59.20426944503268,48.99307721848912
58.589983178650655,58.31828825688322,60.61925618197813,74.27758597831424,52.98879571885652
35.04223231996322,38.394695740122884,45.647671948295574,53.169014389505,70.68450224441678
47.892809384758245,75.19129399039662,76.51647598662768,56.458213286841755,59.449497023892064
43.10982511065411,75.2080619194266,40.442010784664056,68.02954431922572,34.51315942102428
59.60225328337098,66.7156713440586,63.62630720240502,42.99496979340578,45.956211410993134
73.07265341477421,42.412865821130474,42.92576954673737,72.567337634708,49.0600586190702
49.17233719403096,77.58123211538482,40.32056518383198,39.02871289498097,52.68840512419796
50.48615756339448,38.32426529583179,62.09046001632956,50.2292020848452,50.973723464161715
49.93890893082889,34.30918247981838,37.743291043861916,26.268598383086562,67.08398025002269
50.025615443693596,64.9215948248477,43.24650470254582,67.22181163228305,25.74793183980156
64.58079354056794,48.82982856265763,29.217262177362354,7.662201379441008,57.525579420725784
64.84524860273385,50.929513263549154,59.04684706442962,56.69597677498445,50.83258203581546
64.38856281929976,27.837780208868708,51.47679425972656,60.24146203833849,43.30935573886455
53.83677469030446,32.34424935853943,51.13350853237508,39.18535891084247,42.242393729510766
58.576294181958076,23.5770102214835,33.63804260016377,60.87258487446232,47.64746585997531
38.98010636770344,56.757325705326245,33.38989054871366,32.90586219700047,46.88008105322062
47.92329090321063,38.85917921985126,46.0426538521434,69.99814710996176,49.45729464375482
32.74837079260665,50.36526268435639,18.209623234476457,74.18004589175867,32.20080782229367
53.09609389469537,52.4325072218802,38.28902260904196,69.49097572278797,80.86428202820599
38.77860695097901,60.668412054908394,35.18565086358312,69.82063796101457,68.97235155992236
65.14104549532476,25.15326913739504,41.861438703802115,42.07220378783758,41.06163126566686
69.92813672014199,22.833172625602675,55.84589913147034,61.16290912564527,39.46417803512641
57.57331852689761,56.62511385697602,45.92412659991714,66.30182698067715,41.85304114497384
66.33813127883525,51.97789711145563,45.325420601461985,46.64249692065295,29.17190122029803
44.56853081195284,33.16780144234161,53.97136060335567,63.507852106951574,56.85472678549212
39.304222108277735,46.01976568408952,54.15008319537715,54.94217117626344,74.55703162685455
59.35014536067078,52.220561913273514,51.56318339669577,44.78029335960079,50.002370958315964
60.75612535652717,39.39806389429829,56.15552721997797,48.36714584390184,75.76674623062434
54.42909354500381,54.915728140618,37.15759304773987,71.96470117749054,57.60458447638403
70.46380642671848,47.239849767560656,49.97539529694621,29.44139689348643,77.6720879800459
55.54094944034346,77.83568531690761,44.76159481053684,57.07770629260253,64.89149005073975
54.94731047784015,45.008383730809655,42.88049079402601,44.794922236715855,90.05601445038886
40.67755617677019,20.20407135341672,50.55855527251551,50.369750025947695,45.27723334933376
40.688494902681015,45.89195089328532,30.204703837431932,76.67759684366396,53.675181181098225
51.76820889657345,65.76656203692939,90.64863818302216,43.97328069119008,54.60046544569555
62.02905821495477,60.36595473306758,63.571663898678715,63.764271659857826,43.83210301513925
67.92802508014793,48.319145644756276,54.210808061057726,59.22180990309674,39.33259618547821
56.50590313107634,59.30675789665833,21.602955282087464,71.02480525585518,37.71625493193588
54.09506409121007,72.93513003905821,59.80829103212721,65.60583336142757,66.6523059804615
42.61784861156169,34.4457127904699,56.22800251729032,60.690748732843915,66.55453479094926
61.71232311214257,42.62456505712624,63.19568483662903,18.475930692359157,69.08375948303572
36.65977808956823,36.34036335850834,87.32403117758658,50.85614889957382,46.168497120758516
32.70226092283717,56.63942893335577,61.898865205518106,44.7323286571837,17.782293119708186
74.39927357860539,45.66533735451821,45.33121437638214,49.46962824746837,37.92295584486903
69.10771104366275,60.89678033368331,57.317315376422904,84.67172111632544,39.53906898590539
69.15147763742796,16.640310675425184,59.656424805721755,83.87503201701658,34.25336640894522
74.65998693731889,29.259132735444233,81.1724924491553,43.09135325556424,38.89154649242724
41.96688634707391,50.47809578415091,47.7196122086505,49.214768242819964,54.74201524697041
53.594010317730024,50.09325186675952,43.3659299167,56.42546206494959,55.63706415799685
54.9323653638959,49.97444438447449,39.60669606944994,51.10922911927704,45.836307354883786
19.006520532526373,64.98955792208865,53.89748234062359,49.69622821557875,57.87152830631023
38.67683090260862,70.39133148259211,68.10068452954185,32.56819243221362,40.51429214546871
60.126446812317,53.70053241925367,49.73547986140546,56.59558075192701,21.922251105488463
36.17311223266107,40.970507201042665,61.44282033108543,17.691612824898513,52.71639637878962
44.34952841222477,59.768221109882106,62.121888197853195,75.4718038152801,32.394183057081136
37.67764575495405,50.73112514169637,71.15129827076396,56.558590011032344,51.58203999712208
68.36631607689067,44.04012692518694,67.5430290788807,76.0258552076905,47.70373736985641
26.756312805683766,52.18476075720748,74.66421020705224,57.40341089814236,29.361794588371286
69.05404067365693,61.93094877342517,64.99420226753378,66.99413407901221,41.861944937068515
65.8783287341054,40.31695169436563,32.2754657129711,37.56635212039997,60.39172007789152
43.86277864546131,72.13370869513938,66.71695491882463,60.109328428080104,70.7008328995372
32.37417138172627,64.34810127911763,58.61321675047942,30.898685422578183,39.19873176246332
47.61892423381779,47.189481299517546,49.38357870511948,40.70873792988006,72.18708577083999
31.484138024151378,31.925189931184068,35.86233992676337,40.46901453211243,39.298838621102284
75.19551161153927,40.121824646544404,48.17635770537313,31.06571067282578,42.96207811893197
59.02055877496234,60.20715482849059,64.76242167729734,35.035421488058034,39.899372166893286
62.2643434620608,49.637371853449366,49.09315686986508,58.85178595853641,64.94967943593313
39.52056315229573,48.444473227099,48.20207364670924,35.46875607351034,54.49524769565513
41.91330776106875,49.92202072595306,59.74212497517532,54.028801014158496,36.6947680798252
53.056417327246336,52.08134305698857,41.58156477696458,37.052748274578235,52.30975260996417
29.041983379449167,33.98070631770028,30.750028144738412,31.820173919031525,42.816877847283294
65.93019483983335,59.27501836791818,66.84737585614596,40.838142077077755,19.83469427485995
41.03963111840373,66.91471232054363,44.09654850363179,49.67262171403168,46.78012008447545
60.460891186371704,62.45571831360742,26.76314094182267,13.547009550786022,59.82298069472012
46.810068682685525,59.83284733795374,45.792022461153955,57.812430468517455,47.97072335430753
39.20701461503886,44.051133430014,47.473092886615454,59.168569336813924,47.42570345025596
33.921643256437946,74.97052433157708,54.6703414183004,70.41518624938557,33.6123867474668
46.19603369010584,52.86306238616305,59.8689465278337,21.688283665831065,22.134049022925222
40.07967414020769,58.2023556911607,39.90739916148646,48.0955632171135,50.7777783737867
37.575094184412364,71.96305026715666,38.07402676057079,19.023251976291398,35.26475507819532
37.49659727928214,52.604738075655966,53.37545494996911,58.80183894110874,78.19161431941514
50.42557221776273,62.6675646050958,43.32485078051495,54.34335356317194,44.770633205756006
47.76038033687502,52.495243128429095,64.75847146064105,49.192484882538395,49.151072567743164
54.70247726737262,63.17887157733889,28.879334639869818,53.6586661483458,30.033638779088484
69.63816056729988,55.08119424722367,68.39879087213922,25.0274537310223,47.46679519020564
63.05535416933584,71.06204989391988,55.25666474962551,43.585574982488374,45.95113686788588
34.36784990885075,71.94170073803353,59.76950361230908,47.31065625628523,58.159042542038705
48.34320396919581,45.479843787822475,38.6687678020175,38.93122246120461,55.71023820402032
65.71306260582229,44.953954231782895,38.10743849363335,64.28683863034772,51.18557726929843
16.51597799832281,39.42099820213561,57.028506078165314,38.1540002683721,50.767822049596305
31.336348138532255,43.82829964889685,33.6964372960915,31.524878051952253,38.62037277166327
63.089506460438734,56.254082740088776,80.77734510677713,41.033567492611404,65.28782627471952
77.87313255660538,66.76938894031073,67.03558877074633,51.8120038661453,53.47239374089189
36.18348774395314,9.919185971536344,53.06580274736578,35.60719688547619,43.623745038042664
37.60884394691425,54.86107959986446,47.00590849285625,68.86080687340532,39.152171197178156
52.70861937527297,47.13344732998923,45.58666459059023,48.844915104660494,72.80744980099088
62.646308589450044,43.15540969597896,40.838668088961406,38.26481111175661,51.73470053490264
27.2574087445062,46.767129596449635,55.73100460496864,39.11819206435246,50.60975921300489
53.98100268351183,23.56707158206854,53.09642680746248,43.11704558781712,77.7122018056688
52.97166287281547,36.21643144179731,22.744236281863344,49.25652717205885,69.59113214848229
40.9240273300609,54.71908990933677,61.10409649705419,60.31773704223811,49.93929298056658
40.12625081892254,46.104923982090924,33.95271949700245,35.858716202551975,64.84588221112936
55.02690154081615,54.31441680423803,39.24018295288897,67.95939246031021,46.51344870518763
51.9683741592004,67.47291173854336,39.15964833142035,40.47012615134082,65.50378915259573
62.20873962053992,55.15489928520788,17.333851487859093,69.18678781518405,40.85016350404161
41.30124999721857,46.99830430667155,32.03202041877748,68.27698083900444,52.58324613017981
60.49071359045885,38.38110193895535,64.79926017510498,71.35530036096587,30.882151141664036
33.1250876643748,37.9218905979458,63.87123694243399,52.71497279123724,49.00619648343783
55.50898666703637,78.98214419172439,23.81399334175266,45.35098208972117,3.8542442206950156
57.599289887721845,66.3051531899245,45.40005642668768,59.79170776437674,26.960757959095336
57.1798268425793,86.82010385831867,44.27045718239948,56.26215320135657,41.151127330040204
52.63982217389105,66.61635479243519,58.98864442757021,48.46487175187385,48.21637164544896
31.975586898656662,65.27220471091803,61.23709139102613,31.16843408202646,52.63828165033967
36.09702372524849,43.166802367091265,62.17416040330983,64.84447848293895,60.667083845454975
45.94061904170917,56.908355208062375,38.411170520986076,61.291653252724544,49.72601116840644
42.87766453312964,39.06795902243082,60.17659675782792,47.946704042867516,42.65611709473638
42.59871113229955,31.349971503404674,52.497882021746356,54.30989318274244,27.774846186762268
33.859239087457226,25.27769065924785,68.06923118271507,59.275039528826376,66.55991158538255
74.30404616065687,56.588647711076824,49.098777807447455,52.92823370032808,40.32903836450541
37.94632928825084,43.692681931768774,46.27803998693613,25.09711760409625,31.45363749496145
30.945381576989412,30.31675152766163,59.55973437540443,44.98413853760608,47.10854615415241
55.74182628713282,62.342502690785984,56.83472566716254,74.56580094336836,50.59362921875922
52.95924631393438,40.92126059010104,21.586610658541762,51.184854022786936,62.958264802710076
38.86570556802906,42.338068536750995,64.40548208325887,49.26519242054091,36.1498426052416
35.630918671759225,59.844545372425344,48.03240916806174,47.81993055236529,29.304284244483114
57.155114061261436,65.48716221771893,44.56379706016282,56.13988326801319,43.89680827996645
58.907941115464325,57.40771657463321,44.235365166605135,18.091200312162876,38.008156216019664
55.16921895229744,63.25966068117911,40.928961685041905,70.1679500476435,72.4067755198995
60.47505852784809,32.960184559403785,60.670396353681596,41.923970798260505,41.10141568372483
56.79460931015083,56.42837181568646,56.84057012726821,59.854097245847456,49.14595255453341
28.267262257036606,81.24058673444692,44.13619939179448,39.30790298592579,31.777208843428824
52.27530051033246,50.53549223420392,48.19521091640056,72.47571486336011,59.878623740918805
34.73470240816397,81.10823942004983,27.27118444034092,48.26377242270183,39.046676417044196
55.55719022815363,59.54206181833486,43.80646956739834,65.75682037767962,52.98602621129038
71.91505828905977,63.93614031315758,42.93124144073927,65.82759206180762,40.321334677830485
59.39756637905798,57.89737770517047,42.244430073520405,20.085009197289324,72.16566759431505
56.28257663698918,50.30828784567436,50.28104942296756,64.62164726081194,82.77915007822102
63.541226625141974,55.51336000486568,54.28949027665825,55.46043762641253,34.943209568133945
58.77548449782182,30.341187518269088,56.62817871834429,42.925734048662285,62.98607130165909
55.71016011277084,44.73798344701718,34.842022313596914,72.14289256345558,48.70454386428362
76.09740867846273,31.53377021772083,46.20598668407216,16.239734259060576,61.343660645237186
62.57270997251938,40.92349350079496,40.18445786941947,44.17354898236943,46.40175946942867
41.607515843830164,66.21377266165976,42.96724814670308,21.555200393830923,46.177097705558445
42.31377737565368,30.38290144781369,52.836497047402446,21.109227239475977,55.71312643475826
49.50418702105567,41.54976653532077,32.81125718250149,28.049405016050336,63.22553667682621
45.507877651142586,24.819348005824608,49.82319356342792,45.902171716720865,71.19459896988583
43.8207653338454,64.691030087279,46.71836875632316,32.27558336094065,57.07318738121838
68.26418575985403,63.603338239369656,54.709432578797,64.95929935278907,52.5548784263972
51.228841099695956,27.910841684540777,53.184652761251414,72.61929310140043,25.459736560532306
30.31742835588229,45.09375504295953,29.664160761184124,60.26420318852846,24.08686389697457
60.20894634165172,65.06512320408228,59.85353709562058,50.306525927001935,58.014065284143705
32.67048240820188,53.895678090765436,40.724082354612676,63.36157580452957,60.65343666335265
37.84424207749909,55.27488108913215,55.896738148379114,42.88889674282119,50.336831417956965
57.67309875982425,43.14938128730629,36.712133560601345,53.41765041716359,72.25085127899538
47.71134683088772,44.71735204294285,38.110853067087945,67.25112623022096,63.12784182944945
47.806711502035924,38.1893443136432,38.050463657645835,37.16856451340321,42.60100877822005
41.588464906552126,38.928702819730916,66.72690806851713,73.77896896310571,33.660176851753434
41.42974239879513,35.78140529731057,54.77727090881033,44.9030245904451,34.54065180339007
74.78918006770418,57.315517243783056,35.30829138343672,72.60059357878717,32.797217151144
59.21677303862886,86.2676193281141,48.032106993911135,45.675672799853444,52.513947851282765
83.38235144269547,72.14334902255061,43.349183745275816,54.56799298387931,63.84368298661396
43.56522526180655,33.026106660305416,66.26522747084579,57.64641624288823,54.782972050853715
66.60299367364499,32.820738097390375,46.5243273545914,89.5728131099574,58.51475130337426
59.42020084874005,51.58763637787446,22.383088498059866,37.73006611995906,63.7018070850995
41.87259882335406,47.45102822645866,54.37091702239867,35.34659300029764,30.76332614125571
49.81142393601034,44.43825956067352,53.41711094146779,28.522886671501023,41.97925737135532
60.333978895404584,94.18708659324886,51.789670826722606,60.06263522635738,57.31377673611244
54.401880363714774,60.23042949160828,35.617161231161454,44.64250805016901,53.74844921265859
35.50441152364616,56.4999214683631,21.253410560847225,62.18264688735611,47.743850170244485
60.41166237229564,64.95368720139554,71.14560484901145,54.03026497016357,24.00137395707549
23.57992111751661,31.029839793159567,60.803657899247746,28.870444039963672,46.48684683893231
43.66705277254832,55.41287893968472,60.72864098681796,51.42376268354066,62.02633960626146
33.49040982730379,65.31202949623409,51.97155910967169,61.39432630699939,42.24216811696217
19.238455250887366,59.984139152047746,47.84857896516538,68.02750326326809,56.32791058822975
94.27870705283749,69.06327400775831,46.271816602174304,26.226801323157662,36.92894159632981
35.93601552331729,42.18469074601422,48.11999188608503,54.766511644425016,70.61201409470905
36.937996237773106,29.172365216810697,62.46489944919108,69.98407791330266,42.64300348431505
65.61690594001773,61.553987918974165,24.374305060367647,40.450274597553104,42.84867262621104
79.82904776336377,57.62909159039544,42.44899827690318,39.54286204845867,26.45115868438216
65.99202947878406,55.9343828805723,59.29169350681738,30.71634318286134,61.036938203004816
46.42887832991109,39.09307973785338,57.696501192547956,31.998665236993393,52.68557381965113
46.01824006327752,66.08788020021888,63.378371571572764,51.36299160525956,54.21387488674925
58.9790732902849,49.86349153977445,37.73450761590078,42.75631394424361,31.69134922436595
63.88112649995483,55.96854911492485,43.65386137316187,39.12708294121967,53.544827982446506
28.80528676986115,33.96984316048637,49.70620240920419,86.61655133815245,56.785911401867054
52.77948796616964,32.43827342804397,36.00449953460149,70.3446832604277,43.07161634326497
51.05981474684637,58.87713987951413,43.69930594059005,42.384570045619455,24.128302405565506
31.76290342009164,58.80231534735532,43.421917853748866,60.02745657258067,26.228162139423898
62.16988728477204,49.40517876229716,27.940051229885224,66.93785975681452,28.900097309759214
66.15951916219376,49.51527532279538,36.595009064664886,77.72606603424761,56.07844425951142
68.22098835756896,56.48888192044737,46.75334160583878,36.93885568312562,47.282006509564525
52.45129851538817,62.249229404544316,44.10288278222321,57.70316523496392,75.1774223030037
