pH,Nitrate,Turbidity,Temperature,DissolvedOxygen
42.04633766144178,49.522494894338074,24.171875475218823,44.865303212618876,44.454878651769945
36.22498368527165,45.59001253818759,12.666180531510413,32.69723574985372,24.93191597349354
61.40757166392912,49.59836345966801,11.404962190485769,64.88068795087406,56.390636305380085
48.388972862345305,55.112990937161925,48.05723957362273,44.689666697609226,51.232240779162446
50.86627878742766,37.75207555708595,61.15638289265246,38.08174505809984,45.45241870877387
62.72482817099913,66.27231133289479,64.15669129731036,24.5898177316769,47.18574836950955
32.601157377791765,34.30790353306212,40.3975999853715,45.65394538072422,41.658703519584456
10.378399001620792,53.84210913307554,48.60911873724026,68.48272516717687,48.67095196091196
21.656879730207066,29.564687350959627,24.501302581173647,45.95132390598345,73.7730744706332
57.487640293133545,52.106499634704136,33.53638931279377,56.416436263436864,45.62809717964342
53.982680958473054,57.698933692116036,42.980497584261535,54.23143247694406,77.69847555298713
68.917896872401,63.631466193036275,85.71190456689077,79.36497468179995,72.82141947555535
34.35085146062509,32.1896619203583,31.005258116862763,62.8230335116614,61.317835192130104
56.828969725787445,34.06796439815384,64.47308702620465,45.5531740171096,46.80857317970491
60.73607799498056,47.53017223086705,48.61471913649953,28.68443849144009,27.272615360252292
65.36630439444777,54.83218438551279,36.18887704602717,55.2216797865988,50.39425595345443
31.672598414656225,48.354788421006184,54.05200128852089,24.74611000772266,63.337568810882146
53.14398517753723,75.53727208250118,69.05921810603415,74.19858259725851,39.43178043867865
58.88042356178396,51.09556234005059,73.18645082186305,70.54341602152998,75.25022959093074
46.37960402092744,31.569761154618064,36.51670818456857,56.25028976361285,31.6910078253811
53.15539314199875,46.96378348245926,15.779876099416377,53.880232341249595,60.2005667259926
68.07197306398851,41.82685568422002,34.22377488895126,44.152313862710024,31.911304449002213
58.22278103133989,51.66012656943835,32.03123744505078,43.651156668683456,73.41441625737954
49.07669041482342,39.123687879580146,42.09564773679735,52.62269473762073,77.33210708148064
34.248359412279825,71.42666849988609,45.370675045238706,69.30214221983985,32.6643743430189
73.27820123493075,76.71248521661464,77.96808397167632,49.942019973531416,50.04298599865633
38.91768710017336,35.35520765461443,63.494927813843546,50.23669488592485,57.20426896616233
56.37743881968558,30.601226119511036,31.746722966315122,61.79086138325012,56.47465208696856
48.20968090732884,55.98447726079309,71.74418465274375,63.8512666433266,53.94809458543018
56.71331262278518,72.11292783500771,43.83056612468646,53.45553566842122,49.64225487802305
40.46940407454941,46.99018502981131,34.74175961000727,65.93806511942205,43.45805241465806
53.17595399880433,65.69466633541083,70.70217939039658,50.8891711832662,48.5741409058436
60.57337318063348,56.18593466200659,32.8255389441707,74.70244258722002,53.569068965854655
62.256903985510945,55.31999774249268,57.70289520315089,47.52782766257389,60.45120529705976
60.167006490292735,62.7906181459784,29.477196795606105,31.733877232865197,51.84440227289493
43.99416234895085,68.56141741801433,36.865258297694155,63.38412675478679,24.9789088569769
27.227349185229116,49.6534153981932,55.3038082143722,59.670666347175924,64.63947141083239
54.81031735512124,48.72666855087044,38.066049000293,23.44027539510008,60.28460390793007
36.75965056711548,52.163508645271975,63.01020707083683,95.18260750041566,48.8760785872295
33.326662336069276,52.29854468723587,22.706979011250603,47.51091753005627,50.321877197675754
52.31870466275713,68.12694665926344,60.73107578062076,39.61958494960468,70.19665502606355
69.15316163685922,37.31879408651719,25.336386816344678,16.90062014482438,59.18928307524047
65.30665853810432,43.934531917889274,49.66103111804583,58.23948496993623,54.581924594284814
55.57631439163769,81.71165307731576,47.614463060000155,52.79331559106556,41.50248035939656
66.46239380821699,72.90623930375442,53.55554828586776,55.83628534883239,70.70642302766518
44.13825039830585,54.70641716191779,25.829667711134938,52.03072571663069,46.9225645795196
68.02960212671398,47.439466896147266,45.28124529610994,74.1042398045344,47.007712997902
59.6273582710129,71.31972641933507,41.26108312796999,62.963317318721344,38.872304759947795
59.754857942791105,63.00035687437712,41.7548925635068,15.9750594064732,34.14079849506173
52.33140887870593,34.013840317052605,43.83173559379502,57.66804426672834,45.72509580448085
51.21186231245431,40.02580369192749,78.2268770297291,39.17194913296936,49.27092644237222
58.1060689611116,34.31973734861797,50.22255724975079,46.864610895642365,61.58098114860127
50.57242787042906,41.22381166400056,54.450929334890276,66.8703484616787,45.52714611460979
50.92197776342567,48.80791500013004,55.95790269912593,38.62029734525582,77.96605892130117
70.4872175457887,44.89220069237593,81.7321134879684,13.533112979171364,63.01817782158201
105.4181046787459,46.3232564338212,63.32063657190598,63.35393344488682,46.7186473797267
58.49012223297514,75.58290158675769,37.154816739180404,57.79344440526014,64.5431671703032
39.95860067768285,51.93763807443641,57.88270354010968,39.85303460020131,72.516316221841
54.615581469939826,39.95684462553412,33.47522011544409,46.48671157224771,45.897965260303934
56.551687394703784,32.72250367671798,41.000815438976225,73.28650602605654,27.385033501660235
41.46139647096982,32.26366651496795,53.71043894126541,61.15505337954637,103.91560755910312
65.03627542783647,32.16094689187193,58.75844504219651,48.702421623997616,43.268048654756576
50.35020662108241,63.420730353064414,62.52992409651678,29.76077274697083,50.657851687310504
35.065609791144084,52.43259596601281,43.403585300367766,62.29861842690755,45.88795044255022
39.50451518897422,50.90238263760618,49.70657515914081,47.623342087233645,43.307522699532875
13.07135194338683,79.1585003764084,29.85377637954855,53.61565380458804,55.659855099714946
82.67187043278898,84.6943615860783,56.11321872916158,34.63007079577466,35.09546230792959
40.669258071974454,49.56537408941879,43.02978855614912,35.45399002589299,51.33452049483283
37.36544218578065,70.74663867116163,37.4886329372243,39.73472709202373,51.68510640714967
30.40550768301026,44.430982631517985,27.45042975074872,49.10581807441259,37.577438932776765
42.58014345574676,52.08501890029648,43.98315847077396,61.00435933482249,35.162120816813406
42.9121072095777,45.12743519349057,62.11660963822675,65.83381913237109,35.41286943731545
43.94729318074463,20.986510519463337,49.98680693013812,50.678374971569085,71.24794329842905
47.379383863235844,48.1793699918698,43.30838264727443,57.93164251011268,53.856443834661384
56.45160368790941,82.12007146674506,27.673641991597204,8.952064030714531,60.68845858569844
49.30200474765456,41.39789551602323,65.18852503561018,52.552549152568396,43.90015325326636
63.39790046557696,61.275187342021,59.7674742209142,30.915665816781544,37.66769577083073
54.41352498911321,57.083909361103494,71.06376421678571,41.36968615604493,49.955260219627206
67.566815366136,47.91556770466287,52.48294220202061,49.33776045974304,58.54744537675883
57.576525248340076,25.89773360109716,59.693013276592055,75.15577326842633,29.1960663883229
55.099550128408275,58.66543923073882,30.195964111797565,38.564804963924274,39.77575336480836
53.25993455489991,29.5356977263259,39.70838454257867,55.45368788579287,62.91917157725712
50.46401962334999,34.23064555207811,45.89965502933475,53.039396548141966,72.83291691685051
56.37254052783248,81.29109496266051,62.412490168696095,68.22463285482272,40.22879456086636
61.414841130948254,52.69636481553003,86.73835444120608,44.79109824089751,76.70983871032095
75.76467536589078,41.393227637080074,54.66920728194101,28.517695976704445,77.19022594416617
17.78710743880974,25.818635353099037,47.68267433709016,35.88784471848041,35.033675850919096
44.88740120072098,64.36183287050457,64.96364748662128,56.883855333421785,57.47731044995596
50.58378263046196,65.55360685124218,51.85973596051001,38.229744406253765,45.90941832703763
53.615537589275846,62.85878336602045,54.932518345099545,31.592500396127008,62.6664731653544
44.4889470179367,57.86493672816401,26.384382678026476,58.674841158907,64.55182897340413
42.32898950866229,56.04466916894677,52.98524445517004,39.39294456600149,64.29756661711733
46.82298031383638,44.13961719061063,58.99054326738951,53.057004927334916,60.10060581762978
52.34317169101913,56.24661279364503,49.00022433456469,40.07616456279497,39.288915442728204
39.992370134023616,42.30371127090518,96.13363932588666,58.237285992377664,39.32330157326844
65.26732820300654,78.20020318469314,42.233582817812064,43.13247751972719,23.032345676913078
45.79291942204918,62.03154372361929,44.956029619519114,34.458033006841525,27.678869981983254
54.666616568676666,40.65300942815024,80.40754950867979,50.80017209660321,38.330195413160034
63.221354417748586,80.60945727495283,77.10400059696816,36.20283686315307,31.025766550937693
30.582103236783148,60.48881596568708,45.625582226854476,39.72385200182185,62.37353336277271
36.804021171288284,65.24336117752583,34.941221956615436,44.786444356739636,70.80687174582303
51.86952363106828,34.512926326000105,72.72277326291135,67.02324887327303,71.57960247988066
24.37168686635933,54.489609499872095,39.44489669168078,40.92071596211876,59.63898213775336
23.74825706163811,52.37559216126923,72.99874829089232,52.17612337175578,66.40438533747867
51.8064818869676,37.21175516838833,78.9480617509446,47.11596382394834,31.107270170357726
29.188573530559395,47.213338563392384,63.11109843645215,49.83654380476677,27.54038184180881
51.255322594066094,66.36385575273437,48.088288952445325,71.84995840241999,37.460335138974635
63.464175920815016,57.26137360342393,57.923136109184306,56.67937337869559,45.06703349315525
54.5029354281835,43.5959753954501,54.113663697492264,54.37981845985091,46.50343175394907
47.864717310286615,28.570877368782106,50.785760295002326,58.86096378932869,53.62261864601415
52.141659200292835,28.45721171833959,55.734217612060085,31.555579779125758,38.730077527757246
32.696075580397874,34.53966494316012,52.13996957374569,29.693580277096594,31.515770280062075
73.73393039244951,77.99778189206324,64.92227458568303,45.50993232423869,67.09826162131294
58.0219657084407,20.77371239161935,67.40013445640582,31.22809408818026,42.30318094004013
54.53841606259043,54.41391650563854,55.74991307310249,67.95886730214866,54.0571714516069
52.37322697271232,73.0021587141071,48.80708755346823,48.2675698586335,56.72283621954913
80.00526465946659,39.67745426793498,24.256944508299412,49.84760692734128,70.95553502902101
58.77101151552014,42.27707597590983,50.100031823196005,35.25380541909887,23.261917026669654
45.73495022791613,35.06623635628628,45.305220265255294,27.68336305280484,75.83012729128322
64.22242301299171,42.00881893758641,50.693126834354906,65.92689619095205,54.61569382248362
44.791217223022805,57.06968774202452,46.04801359805711,47.84881090636704,76.2124306515799
56.40925641727642,48.820543118255436,35.06756051300082,58.11685841796526,65.54059520660712
67.31225005939481,88.47676652054827,35.296853176057255,19.96239944069567,64.9805372419834
32.007236424992215,32.64026153607742,58.356264735042174,54.70105083546251,40.39132908658016
37.66935440643449,50.479960163534784,42.80347829927547,51.85626868847722,35.00644300078385
36.82521977256364,26.796239359594175,55.49332635394157,40.28540644764202,60.93082596384912
16.98200527375966,29.208436549309727,47.382987544918926,39.84380422378554,33.788797689197494
45.79640455067969,45.706476444142844,63.06019641271375,53.989835328145595,66.89349828440763
73.02684388620025,40.49161508929359,66.5350079932831,63.10926696045112,49.38242327424191
57.88104863714462,52.89552922145114,49.12716706252827,53.88191534120658,54.89397708701487
65.31346122731257,34.347179541824005,61.43247454301624,32.72922812646087,48.74085132331335
53.91859394031033,12.319926796409682,45.62816924742242,56.685454124364064,48.35978473767037
36.23474864741888,60.871409289628296,38.12762727878959,53.119053441893726,48.34400716352708
48.71954040755781,52.53333889423547,40.710683576641415,63.594013777090964,37.81417635073258
62.56704444181871,44.4292301560171,20.173056300291577,38.27773965726183,69.63010327692695
67.36610151344404,20.684295786840252,38.90007374151467,20.868642045708818,51.50005777056095
39.83463746093075,55.31830547738143,60.11371704122638,72.6832804966431,75.8722182027608
78.85072375610932,63.94241163752491,47.7932177945048,22.71041767849657,38.08903512484592
29.639384666287945,56.89014078555063,81.25866887897723,36.60173457934379,27.750798003743167
34.5644831450979,76.46522051284737,68.92651773814032,66.04089073877743,29.81257023666276
63.869678110690444,50.8378043579598,62.85261867775347,34.0419663403059,49.62458265336718
41.17303647905837,60.35124295780153,83.03489579665313,30.467710326979105,46.83980391018205
65.56968163538423,43.849605360077156,37.65314389987365,51.44230925531382,43.958042749902766
76.26907439824461,54.79582535177248,57.502942817941516,37.021579115723554,52.05579567217522
49.02222825180835,60.294356032416374,59.97403195722606,41.56228905730411,51.93530512800857
64.60789170493652,40.70183652149369,78.58050757265565,32.40675113790245,46.140998874106806
36.52584936195561,57.64372148241927,50.173465949761244,29.825185306052838,81.24625668874201
41.25173285494457,20.38675866140548,53.55417409316905,51.897550332573154,40.55024029498949
37.41457713004039,49.66667424404794,34.2125406314063,62.81973120426111,61.583766752194954
51.0726439861801,32.64283931391298,33.122544894940305,55.38741252356151,56.32871411950468
50.35192879825331,57.94464120949193,57.94311753822847,50.31995743718253,51.20119604091474
25.59869590210071,50.48779514438775,47.64721160484463,37.844325720921105,58.8316006514172
49.05001048951352,54.38000702632991,20.2908743737773,47.34387125979515,59.64073515109819
44.29264528873508,47.37431078042082,53.543994777074964,49.8757186914596,69.7037085622708
58.044917697059454,56.97370533962307,54.85070193562164,68.72854418344022,56.519605627296684
33.68084249072807,65.55530903191585,38.431545435878434,58.59636732606212,32.63987785499002
25.07585266466516,45.89988647523355,74.96967932560725,35.01921275199832,33.65200716910219
39.32599035354227,20.966570279083726,69.87238667244957,78.10812610382666,47.40709487938126
38.584168162699285,42.819014218918525,34.79329330887374,51.486424597929975,63.29071411260218
75.6197780281051,38.33914481766407,36.56797907488451,58.992478449243194,46.023035564856364
49.04018546129052,45.73023470110188,54.126406709967014,57.71713889553552,49.87607073432874
39.223029429152845,65.58199832083896,47.66719021819841,71.34874219306796,34.30261037868917
42.583740431878226,29.090253049419623,60.6300599853628,56.23817417658751,58.332645871192
44.51682441550494,61.61056647626192,58.33528908752013,41.85055041864123,78.73822292027432
50.486938078461456,52.9600310052285,63.24548764321872,38.65478785986916,49.80843002267881
39.725301627437275,31.7071179143755,58.08859336680995,10.820415849929162,26.956878679606096
61.27337372680926,27.228288471409854,40.93848330543783,53.88964833122414,57.57260746537193
57.661090945085405,60.1518115361651,34.054618274412775,57.61988598651682,42.90260065310847
9.836584922790685,74.63323278979793,43.2993237506442,50.01142265862352,37.909032757882656
57.85838841680713,43.73330118038279,38.56647739585786,87.80716548811242,7.64263467860706
42.05193332483567,52.87435762436676,32.00494948363935,38.625539782593926,53.596432621583126
11.808234143642757,72.1131096828469,52.69550303030827,52.1486952972084,49.57650095492334
41.06375068331745,45.332334209047765,51.52562761489911,41.59867722323803,44.197425680475135
56.124508041009875,28.54124412809244,58.388209882701176,85.28229377653892,80.21454011916119
54.42172553310176,31.26011893778875,70.7463395661452,47.143487063676695,71.34066510989163
38.54606123119229,41.1873303041269,57.220370645474,39.69940419970209,78.15754493265933
58.45508364791402,76.59930099557481,32.96431582089545,36.90611461857714,90.86126496958795
25.88824892332437,70.3895572356135,53.003000033555196,43.63041270002032,64.93548369690403
74.40414660392331,51.07746378821615,54.25723989069126,52.50797692199957,48.88705898788183
24.999585815868414,36.94700139860377,68.66246709781782,42.14879306755118,34.52912456801949
44.67338612778842,46.29463081996472,28.535133235683173,47.53251944268921,51.3915267315908
39.22162560982336,54.798915659710005,91.81297850956318,45.33626514319529,31.556533399646703
65.79630733243492,64.5516828224236,67.27507174341264,55.25831343376897,41.2199296728458
52.33526447102721,41.434213097012794,70.17148838957306,65.011000728208,26.272128382096945
43.34796058377526,62.54779672712934,31.61109033549762,50.4011471647973,23.617734103577202
43.96987574276312,49.50980106770391,32.39311179870421,51.93777616740934,57.881040784687414
36.115888943126606,60.83124069771145,65.4130600737343,47.02538832258386,23.25971147521868
40.37732837890282,54.15077470717161,32.67729290909971,47.590307686423486,37.13862804600902
49.745962174750574,46.638966847863394,49.30667495897072,57.267718764493054,45.868850724472324
74.87696002206725,71.12827157475621,56.66379657006313,57.20905711401506,41.70180701140546
55.563387097334925,58.100658875846484,58.382402934284926,65.70776643885814,56.05666069082742
54.794698739400786,69.08971488016593,51.49449162303945,40.9837835296666,58.56112680766978
59.9025665257411,44.41626567021743,44.40738277636999,51.97224775149127,69.14436677385409
42.56554806994033,29.18241954927893,27.953297702449234,30.539614121482117,32.22852892321044
42.091199133414186,42.20599785191954,57.43272014254082,68.91744992693951,63.280200868925284
39.35056724224632,41.0493444456266,87.19472378200766,27.299938820928666,63.71547137569067
37.17122664381741,61.72859591455529,67.76645106425298,52.92906954763422,66.13672417153902
99.7653462206453,29.746387689947102,66.09627341976031,67.59577795783194,28.505140352773996
55.531396542684895,47.740461281554374,59.79183791338733,53.56301850559668,62.86394612723143
36.96993827559305,82.61608345867117,53.2712722635967,74.6665322153249,57.06718446209668
70.00998234920601,50.64455839424685,68.54138275146026,35.234420551237214,65.54405119128914
39.25767304895791,47.5557457306882,33.926026675632215,40.265884253128085,45.61705048470403
59.21202695786406,55.492023669090834,44.41764662818068,58.94861256674335,57.27615063938358
44.96142917363518,44.208074665726514,44.91641956184047,80.54920829535227,40.53187360093826
66.57342943251331,38.76378743236147,43.59461619342443,57.218140463595276,60.24208094135817
55.11096827105399,60.648359495165124,59.7259671574281,59.440509519828375,42.18635344139834
45.34794504043993,50.076334054215835,66.94728677822349,60.30783337140191,51.607653216674386
52.7338465718433,34.024035236723435,46.33700264822948,42.559172962076225,63.26202979661204
53.161159865269646,68.44361565950956,84.83325525620313,62.53195336358064,35.97858446163063
47.1141220287669,25.560381929212493,76.75694447037645,84.36642320502355,36.00655754106179
43.84496309639606,41.54337757920382,37.34760808920407,28.09616670961389,62.77897006269737
33.924611222872045,49.97322760629674,38.290850571618975,24.384041259012974,40.670243112766876
28.561897418436136,50.049255733563044,59.039107115160185,58.69400561860755,53.80469929693383
59.73247991097635,35.9368636940476,45.29988526498624,45.309148665580466,28.16735583462878
37.75506223639279,33.39537463787818,47.80424974551407,58.550059349654944,43.61115165524616
35.60467611435947,51.62078079148866,43.58704568510325,39.719227475646356,73.48946934705559
65.76668444550013,52.1607993999256,42.392644645510785,43.323547291353,37.52661829655948
39.27394808750252,48.439366964715916,12.86546671570671,71.06348935456478,55.973477581158456
37.03170868645751,71.56294497450759,59.47908150419087,61.5994790351007,44.83207176248913
57.89245480253087,24.89685365592423,54.718779967401936,44.740202834142444,64.31627428481896
44.29987880824426,41.63852229639849,67.70167363109081,66.74724044195885,61.72705131117283
56.66479352170092,60.287135870223295,46.34099448111198,36.99224312236765,54.89071272260225
24.118424920416377,69.93855482841781,48.55439540897564,47.56381728721348,35.97470447899879
69.64945515614548,60.644359959934356,53.78745355922317,58.26007082757219,51.647008147512786
62.51760350395466,44.787257238406404,50.31999895727212,58.22042331779799,28.92526481251289
30.72434092793831,77.59414935074064,36.99200843173015,72.93323652095364,44.64912393730013
33.519262079405785,67.94771182867288,59.13397614797277,60.83059847535678,32.21072493625144
56.70491682812137,4.396509334854365,55.963387477850745,36.591146683729406,71.45472157455038
64.04450692930176,52.770032207734424,66.19548343880936,85.9385897888587,49.24581011275071
55.17051629653693,31.314511595654007,37.01090294319224,36.267004073294,50.78863151382791
55.64407817204738,39.84865841065197,54.27690065105472,64.99096398538532,52.710000683909456
66.37445929589798,23.69750247578245,26.289130335273665,59.52489549168136,53.69324381094326
51.21877772339985,51.74321123496319,33.00825724728071,24.418439712857992,63.9758741900454
66.47009042329465,39.749063534838314,18.26340679716922,47.95455065870168,39.841367170257335
62.46510370651963,35.64426009420973,60.715148921104195,51.60269738129378,69.5634539620412
58.37719317137186,44.1244976991003,55.60671917943333,50.14225832100313,27.142340082782408
59.18143054048352,49.31284517428149,18.06785756474828,28.389961104150828,41.545472167694065
63.14260331998216,40.44514761787316,61.226139458134114,61.87391386410593,47.275984787494714
61.46666560643199,49.27704401435643,38.838652047020034,46.69909829006204,38.31391488885344
62.20327580197139,57.108838232148,73.19624482065015,49.073176628945674,55.93391809044014
54.60671639926276,58.1274572055177,56.71500315042732,38.77425483418317,52.124738473743406
50.611661583229406,83.25569268300214,24.26866185333537,61.92092927623103,73.11711242109081
36.3896002435277,82.58186924496468,52.877006326663206,47.19857994739481,51.76796397649586
53.19212425732788,54.028428389088006,32.681642854370004,57.17067823175292,24.456861645358455
43.98082206918067,45.103564891183446,51.12348620622052,49.121020706725595,54.29956882938318
30.179050159718624,50.62548083691733,36.757617199551284,54.81918628297634,76.47492213059422
51.75243668773656,73.6518468631158,53.99877545850494,40.337868324391984,53.54856496006597
19.35486627453964,53.83102130897919,69.13458816553057,35.08650944309443,66.35453456901509
36.50411831477905,47.99381792238486,34.17451543080733,50.24312647610582,94.71168123050748
41.296122019999,47.67795660336738,50.36394287605779,47.99371304118779,67.16596300676218
40.69601659861395,54.95299420237193,44.2213979120387,74.15176599530827,53.895211394848296
52.20317778767551,60.87275380942623,71.85464388760931,65.36616248054979,63.216491801937664
68.92616831346206,50.11296893943662,81.003285813063,62.74427467744892,58.61242526987096
48.54476137120934,27.691455111566572,51.17233486539417,37.137283482304284,43.37188301445854
52.00439193521964,70.3648184341382,48.25449075184217,35.405970390018354,28.481488853211417
33.92460610133639,82.25997235702172,41.54879875089509,23.283782357680668,54.501515702206234
40.98881697351008,49.748492599458956,63.25805675662226,68.51500466625038,48.582130816205556
55.13243296590994,69.78974626339289,38.37860855417854,31.07519338186658,57.41152700701762
34.61089027857174,43.49559138125134,50.08999794657021,53.09333733684395,45.6855661844755
64.93400543536784,48.84570371527081,25.49508523432241,53.437268705859566,52.25829916771266
45.627405496386466,46.39097124395224,42.56626038333847,37.183077522547535,72.57900633577046
59.37965457182374,60.18058635424649,46.71214526794813,36.62892130231678,4.536651106629236
67.15084963583344,80.96487961949703,29.69643749118722,20.491764814192543,59.822157702820945
76.8821629019709,38.70812757703247,79.35249467238224,57.38623105561824,12.586316209602941
67.30135424454569,46.28698644767711,48.054079012781905,45.936397429151114,51.234295635587294
37.17541532145076,32.47603794282249,59.061402820412525,31.68234826373472,33.93747350020583
20.279644831424555,64.06021096061107,85.63921422929732,29.928907629217427,39.040825809431915
49.81364171088561,62.327854220462385,48.908015890200765,74.68309169382836,38.774059215424984
50.059587745478346,50.56443878203472,23.694500223491413,48.1093347532435,54.65583078275111
27.378123824590887,38.826980981650436,77.28180119266466,38.76457845363245,51.8847392288027
45.436607258148506,40.69639073387451,32.02919970500527,55.448400297098175,36.01362878716835
43.82610719912145,68.46216502429385,36.713575091851176,67.19408263226472,43.15088422961272
46.87432821373784,56.93022992154928,28.83965432338731,60.83471223029649,35.051139431163584
52.70430012910596,32.42035711598333,55.49596175030125,29.077511969448967,41.546866258728784
41.7515491693093,57.65873958412181,71.63392708207941,43.050628223268404,44.743959714355064
39.155763971298114,73.4195856404917,45.7860115220734,56.98252456379504,55.644147639000636
37.829075551071085,58.17115162629793,68.58309203482081,43.29806987283231,64.37869153305101
54.25233402131228,32.16705748513111,73.22255595716288,61.31881536153443,30.83648424491532
35.92807981792092,69.33877977544756,35.234269139115725,29.885313465174196,26.451010641551623
39.96743902773666,60.58379471934363,53.794126242674274,31.006775459819707,45.69533262315794
59.38423115500823,37.10761519593591,47.34008652809442,75.8997048550901,51.00015298306019
74.17305571503813,38.23616402756649,43.634530523086184,68.86517499050365,50.90744134309751
31.593820073840043,80.48990324095848,54.18455742253813,78.16420203007084,39.866627760016854
47.39397353700411,60.10946861199258,71.06565718034813,65.58302205802666,13.852723426453522
39.41497077002935,52.238328416285526,61.448649883697755,44.65039509953369,44.075699022929925
53.34337280248812,36.999012409878766,40.224259075401875,52.405895118038345,49.41059686278005
32.5612049612176,53.930081040900724,56.237269562375815,70.65877821196003,49.35642405476043
67.02905414106432,19.591915130724317,49.15394059403685,42.50519905444994,42.587226157667175
56.41292899272534,22.60607970686074,24.657594344443808,58.870366563843255,52.835801982582026
39.03954935471513,69.48518713778549,65.35532125679616,55.19292149677956,29.07968855914322
70.08808628222654,21.549840606965198,33.26704431179367,62.16015200062644,27.575180124056583
70.66644500544865,78.90377391898278,59.55563989710658,38.928080605261066,30.53515874874181
27.15442676061385,54.515871774947385,51.540847948308574,53.031439750270785,70.99396867769298
61.75776179743073,54.55862071725705,51.44566491062729,34.704151180702,57.44770808605993
53.58421817462451,66.28027261465958,54.05391863395231,85.78744143291595,67.89502148210966
22.27266072636942,53.5932687005377,69.09126042237747,40.78129714566091,40.32824581199061
75.23650880360167,35.28049704273225,58.88406839510688,48.43572793065702,60.4625742078902
41.36817387029862,40.015955755984514,66.6597232332746,73.87970982441843,47.32287176182596
56.54601433996895,62.706739259079455,52.96096036222457,60.41011740812077,75.79333279815991
30.26734944037516,65.03396232346702,82.11523531140949,66.04878193557388,31.416855605337766
74.80823819988484,49.75520491487554,59.000243159736584,65.6143776360054,71.93765751982431
37.71652354490585,50.96100474115017,54.309416220148606,36.97582248640698,61.787964006364504
46.13780328250465,51.284116472400584,42.64303812553892,58.71907207548303,41.20889311307376
49.42152021525371,50.17636839803749,41.95053608881532,22.673013677504933,60.287401468533155
49.56169124182919,44.75844263669013,49.52877468492328,62.605717095811514,82.33523873687463
24.235551516507403,56.39288974513231,42.925327880888005,71.4513346834472,30.274661567091858
51.46458206646287,47.65566888362655,33.21467939657883,40.25138594716443,45.40028451520011
52.26819995735133,14.167137332597022,45.76543476492108,61.458330434709,69.88996434059273
54.748836958672996,58.2013755974741,31.041631281146604,44.92086821233773,31.34491778634888
47.20472138767199,84.4350161284764,71.92498059620245,61.87636410287063,54.76889382146597
46.23091165424165,59.77461654498026,40.966753474122356,82.48613394917717,62.455004010902556
64.5402479595879,42.6018476938737,43.088040681797835,38.90899311405815,31.25672029194056
70.87045261870897,60.26183741934041,43.796576722256546,40.95587026302766,71.92725000735442
57.787394355884786,43.66297040515483,67.4326070926445,78.55306101255358,41.332392138777095
43.73054726174543,46.66822842194969,54.45570929086017,49.47897153577376,28.104085342820746
36.27018143366579,51.9106839812386,72.64266487266515,53.21954557149907,63.91225592647202
55.12891141465306,47.59646776715925,36.86832360182273,55.62175609269063,68.47655357111731
30.998456083634892,58.57900403901715,41.64125261696893,55.285048025456504,38.8866281823819
52.17823043803459,35.801032010243546,64.54965554926619,50.83031410282568,76.8323275271967
54.577275816360405,35.01718770222503,26.160755100164575,71.30952164917264,41.03250151105501
35.20793965761781,70.16654235314533,43.475657104400234,63.6910422671957,55.29076761100262
21.273697120189315,59.603723637177985,35.408370848863015,31.500600250091484,16.75006659771683
32.669246650182245,44.639854523125074,51.190021620830024,52.260415884980965,63.24575856950611
24.48341237892622,18.783684401382736,87.22860069212132,49.14409514279028,58.015856170191675
28.413297530388533,60.22783324838006,65.7262306663274,21.358873127431977,57.32219579845294
57.051592145005266,12.592528163283951,52.73639550443856,40.21277043619005,56.910614094397125
60.479023305723345,57.03082228773315,45.4003587193802,43.50508399359209,53.17489156073928
46.121035900121356,27.81894325247207,52.91120016150832,47.26256498835148,47.23851697858692
44.64478216711939,47.0294918471114,40.23727265202011,62.85217654068751,43.45917369184542
51.20022002132673,39.39221941839489,33.58012174021533,48.292733294948974,60.14758176973605
65.55146932626351,60.72903782739795,35.83254646373459,50.83241826749871,48.7414727406916
60.9114061919783,57.635561012977185,40.619028244231295,55.21546908450576,58.56950562697756
54.93142759247485,49.45147908994432,40.14606824048704,43.97066876342438,82.46500809012551
32.23715053472374,78.22980694174393,78.11802572279572,30.493634781467765,40.665195505267
45.38368463249311,40.76661837674668,40.91278659642277,60.45252623927186,53.83647968098795
58.25035011401048,47.69358565063733,46.64965584099928,38.76577518740595,57.18903193086815
65.28548941438146,32.78799819703847,61.782798614972386,54.117659468688615,32.649948949660754
28.35713576444597,45.85099279132975,42.247248156685664,65.64037021091559,44.127769915242936
41.87074430494924,43.367888178594036,46.473675935793274,54.189315040580205,65.98615402778756
31.502454025242297,55.94592816892597,29.92792053785849,65.6855935146079,26.675937460965038
68.36048906682932,64.15251534082182,38.23075665628103,41.98759948813883,21.56148547519771
23.58475379162139,45.50786756875797,52.871877144876386,65.60058974744584,45.77164404876845
47.97627259269872,31.14374566415589,47.79549342035796,51.4548164316322,58.81115961472255
49.295069645206,64.08669249034067,50.32043705287798,47.971762907751526,61.99401921134594
62.10170219123283,45.16773960892944,77.0193497277046,53.93094327538093,51.70097895954747
45.29110435307533,56.7151496334979,63.07210191157351,51.40077616612406,53.265810534344105
33.231080822063625,37.43927160296636,38.42652030087619,53.70688504869064,33.0226444417284
19.833152696492277,29.038908981784473,57.99123662903661,75.13971989924086,64.23427166275792
33.77225711065012,37.14545023389951,40.55217443414127,26.77945555746068,46.953001990420816
